p,qE,qL,q_cutoff,n,scoring_method,eMaxHammingScore,fold
0.75,0.75,0.95,4.5,1,Hamming,30.43,1
0.75,0.8,0.95,4.5,1,Hamming,30.26,1
0.75,0.8500000000000001,0.95,4.5,1,Hamming,34.06,1
0.75,0.9,0.95,4.5,1,Hamming,33.8,1
0.75,0.95,0.95,4.5,1,Hamming,37.63,1
0.75,1,0.95,4.5,1,Hamming,38.7,1
0.75,0.5,1,4.5,1,Hamming,22.06,1
0.75,0.55,1,4.5,1,Hamming,23.73,1
0.75,0.6,1,4.5,1,Hamming,25.48,1
0.75,0.65,1,4.5,1,Hamming,24.02,1
0.75,0.7,1,4.5,1,Hamming,27.07,1
0.75,0.75,1,4.5,1,Hamming,32.08,1
0.75,0.8,1,4.5,1,Hamming,33.95,1
0.75,0.8500000000000001,1,4.5,1,Hamming,30.39,1
0.75,0.9,1,4.5,1,Hamming,36.15,1
0.75,0.95,1,4.5,1,Hamming,36.16,1
0.75,1,1,4.5,1,Hamming,38.16,1
0.75,0.5,0.5,5.5,1,Hamming,19.3,1
0.75,0.55,0.5,5.5,1,Hamming,22.64,1
0.75,0.6,0.5,5.5,1,Hamming,20.77,1
0.75,0.65,0.5,5.5,1,Hamming,25.21,1
0.75,0.7,0.5,5.5,1,Hamming,23.75,1
0.75,0.75,0.5,5.5,1,Hamming,28.49,1
0.75,0.8,0.5,5.5,1,Hamming,27.12,1
0.75,0.8500000000000001,0.5,5.5,1,Hamming,35.04,1
0.75,0.9,0.5,5.5,1,Hamming,30.71,1
0.75,0.95,0.5,5.5,1,Hamming,35.73,1
0.75,1,0.5,5.5,1,Hamming,38.91,1
0.75,0.5,0.55,5.5,1,Hamming,21.48,1
0.75,0.55,0.55,5.5,1,Hamming,23.54,1
0.75,0.6,0.55,5.5,1,Hamming,25.85,1
0.75,0.65,0.55,5.5,1,Hamming,28.01,1
0.75,0.7,0.55,5.5,1,Hamming,25.48,1
0.75,0.75,0.55,5.5,1,Hamming,26.08,1
0.75,0.8,0.55,5.5,1,Hamming,30.59,1
0.75,0.8500000000000001,0.55,5.5,1,Hamming,32.97,1
0.75,0.9,0.55,5.5,1,Hamming,36.06,1
0.75,0.95,0.55,5.5,1,Hamming,36.64,1
0.75,1,0.55,5.5,1,Hamming,38.98,1
0.75,0.5,0.6,5.5,1,Hamming,23.01,1
0.75,0.55,0.6,5.5,1,Hamming,22.99,1
0.75,0.6,0.6,5.5,1,Hamming,23.36,1
0.75,0.65,0.6,5.5,1,Hamming,25.65,1
0.75,0.7,0.6,5.5,1,Hamming,31.53,1
0.75,0.75,0.6,5.5,1,Hamming,28.68,1
0.75,0.8,0.6,5.5,1,Hamming,30.49,1
0.75,0.8500000000000001,0.6,5.5,1,Hamming,36.11,1
0.75,0.9,0.6,5.5,1,Hamming,35.32,1
0.75,0.95,0.6,5.5,1,Hamming,37.6,1
0.75,1,0.6,5.5,1,Hamming,38.53,1
0.75,0.5,0.65,5.5,1,Hamming,17.78,1
0.75,0.55,0.65,5.5,1,Hamming,20.06,1
0.75,0.6,0.65,5.5,1,Hamming,25.39,1
0.75,0.65,0.65,5.5,1,Hamming,24.16,1
0.75,0.7,0.65,5.5,1,Hamming,26.51,1
0.75,0.75,0.65,5.5,1,Hamming,28.48,1
0.75,0.8,0.65,5.5,1,Hamming,31.27,1
0.75,0.8500000000000001,0.65,5.5,1,Hamming,30.99,1
0.75,0.9,0.65,5.5,1,Hamming,31.63,1
0.75,0.95,0.65,5.5,1,Hamming,36.49,1
0.75,1,0.65,5.5,1,Hamming,38.12,1
0.75,0.5,0.7,5.5,1,Hamming,17.79,1
0.75,0.55,0.7,5.5,1,Hamming,19.34,1
0.75,0.6,0.7,5.5,1,Hamming,28.48,1
0.75,0.65,0.7,5.5,1,Hamming,27.31,1
0.75,0.7,0.7,5.5,1,Hamming,27.44,1
0.75,0.75,0.7,5.5,1,Hamming,27.75,1
0.75,0.8,0.7,5.5,1,Hamming,30.26,1
0.75,0.8500000000000001,0.7,5.5,1,Hamming,29.51,1
0.75,0.9,0.7,5.5,1,Hamming,37.33,1
0.75,0.95,0.7,5.5,1,Hamming,36.21,1
0.75,1,0.7,5.5,1,Hamming,37.82,1
0.75,0.5,0.75,5.5,1,Hamming,23.79,1
0.75,0.55,0.75,5.5,1,Hamming,22.24,1
0.75,0.6,0.75,5.5,1,Hamming,27.87,1
0.75,0.65,0.75,5.5,1,Hamming,28.85,1
0.75,0.7,0.75,5.5,1,Hamming,26.21,1
0.75,0.75,0.75,5.5,1,Hamming,31.81,1
0.75,0.8,0.75,5.5,1,Hamming,33.5,1
0.75,0.8500000000000001,0.75,5.5,1,Hamming,34.62,1
0.75,0.9,0.75,5.5,1,Hamming,36.96,1
0.75,0.95,0.75,5.5,1,Hamming,34.69,1
0.75,1,0.75,5.5,1,Hamming,38.16,1
0.75,0.5,0.8,5.5,1,Hamming,18.85,1
0.75,0.55,0.8,5.5,1,Hamming,18.34,1
0.75,0.6,0.8,5.5,1,Hamming,26.41,1
0.75,0.65,0.8,5.5,1,Hamming,25.28,1
0.75,0.7,0.8,5.5,1,Hamming,23.96,1
0.75,0.75,0.8,5.5,1,Hamming,27.66,1
0.75,0.8,0.8,5.5,1,Hamming,28.21,1
0.75,0.8500000000000001,0.8,5.5,1,Hamming,32.07,1
0.75,0.9,0.8,5.5,1,Hamming,31.97,1
0.75,0.95,0.8,5.5,1,Hamming,34.51,1
0.75,1,0.8,5.5,1,Hamming,37.6,1
0.75,0.5,0.8500000000000001,5.5,1,Hamming,20.21,1
0.75,0.55,0.8500000000000001,5.5,1,Hamming,25.74,1
0.75,0.6,0.8500000000000001,5.5,1,Hamming,25.5,1
0.75,0.65,0.8500000000000001,5.5,1,Hamming,24.46,1
0.75,0.7,0.8500000000000001,5.5,1,Hamming,31.06,1
0.75,0.75,0.8500000000000001,5.5,1,Hamming,24.13,1
0.75,0.8,0.8500000000000001,5.5,1,Hamming,31.44,1
0.75,0.8500000000000001,0.8500000000000001,5.5,1,Hamming,34.59,1
0.75,0.9,0.8500000000000001,5.5,1,Hamming,33.93,1
0.75,0.95,0.8500000000000001,5.5,1,Hamming,36.19,1
0.75,1,0.8500000000000001,5.5,1,Hamming,38.89,1
0.75,0.5,0.9,5.5,1,Hamming,22.75,1
0.75,0.55,0.9,5.5,1,Hamming,23.15,1
0.75,0.6,0.9,5.5,1,Hamming,27.96,1
0.75,0.65,0.9,5.5,1,Hamming,21.3,1
0.75,0.7,0.9,5.5,1,Hamming,28.17,1
0.75,0.75,0.9,5.5,1,Hamming,29.39,1
0.75,0.8,0.9,5.5,1,Hamming,31.92,1
0.75,0.8500000000000001,0.9,5.5,1,Hamming,32.15,1
0.75,0.9,0.9,5.5,1,Hamming,36.57,1
0.75,0.95,0.9,5.5,1,Hamming,36.65,1
0.75,1,0.9,5.5,1,Hamming,38.96,1
0.75,0.5,0.95,5.5,1,Hamming,22.44,1
0.75,0.55,0.95,5.5,1,Hamming,26.15,1
0.75,0.6,0.95,5.5,1,Hamming,24.26,1
0.75,0.65,0.95,5.5,1,Hamming,23.36,1
0.75,0.7,0.95,5.5,1,Hamming,23.08,1
0.75,0.75,0.95,5.5,1,Hamming,33.5,1
0.75,0.8,0.95,5.5,1,Hamming,33.7,1
0.75,0.8500000000000001,0.95,5.5,1,Hamming,36.35,1
0.75,0.9,0.95,5.5,1,Hamming,35.09,1
0.75,0.95,0.95,5.5,1,Hamming,37.65,1
0.75,1,0.95,5.5,1,Hamming,38.42,1
0.75,0.5,1,5.5,1,Hamming,17.91,1
0.75,0.55,1,5.5,1,Hamming,26.19,1
0.75,0.6,1,5.5,1,Hamming,23.12,1
0.75,0.65,1,5.5,1,Hamming,28.32,1
0.75,0.7,1,5.5,1,Hamming,28.94,1
0.75,0.75,1,5.5,1,Hamming,28.59,1
0.75,0.8,1,5.5,1,Hamming,28.56,1
0.75,0.8500000000000001,1,5.5,1,Hamming,29.52,1
0.75,0.9,1,5.5,1,Hamming,35.27,1
0.75,0.95,1,5.5,1,Hamming,35.42,1
0.75,1,1,5.5,1,Hamming,38.84,1
0.75,0.5,0.5,1.5,10,Hamming,25.36,1
0.75,0.55,0.5,1.5,10,Hamming,28.28,1
0.75,0.6,0.5,1.5,10,Hamming,28.14,1
0.75,0.65,0.5,1.5,10,Hamming,30.92,1
0.75,0.7,0.5,1.5,10,Hamming,32.19,1
0.75,0.75,0.5,1.5,10,Hamming,31.65,1
0.75,0.8,0.5,1.5,10,Hamming,33.6,1
0.75,0.8500000000000001,0.5,1.5,10,Hamming,34.99,1
0.75,0.9,0.5,1.5,10,Hamming,35.44,1
0.75,0.95,0.5,1.5,10,Hamming,36.68,1
0.75,1,0.5,1.5,10,Hamming,37.07,1
0.75,0.5,0.55,1.5,10,Hamming,27.24,1
0.75,0.55,0.55,1.5,10,Hamming,29.18,1
0.75,0.6,0.55,1.5,10,Hamming,29.61,1
0.75,0.65,0.55,1.5,10,Hamming,31.84,1
0.75,0.7,0.55,1.5,10,Hamming,31.37,1
0.75,0.75,0.55,1.5,10,Hamming,32.23,1
0.75,0.8,0.55,1.5,10,Hamming,33.19,1
0.75,0.8500000000000001,0.55,1.5,10,Hamming,33.97,1
0.75,0.9,0.55,1.5,10,Hamming,36.18,1
0.75,0.95,0.55,1.5,10,Hamming,35.62,1
0.75,1,0.55,1.5,10,Hamming,37.81,1
0.75,0.5,0.6,1.5,10,Hamming,28.73,1
0.75,0.55,0.6,1.5,10,Hamming,27.92,1
0.75,0.6,0.6,1.5,10,Hamming,30.1,1
0.75,0.65,0.6,1.5,10,Hamming,30.05,1
0.75,0.7,0.6,1.5,10,Hamming,31.57,1
0.75,0.75,0.6,1.5,10,Hamming,33.62,1
0.75,0.8,0.6,1.5,10,Hamming,35.54,1
0.75,0.8500000000000001,0.6,1.5,10,Hamming,35.6,1
0.75,0.9,0.6,1.5,10,Hamming,36.35,1
0.75,0.95,0.6,1.5,10,Hamming,36.94,1
0.75,1,0.6,1.5,10,Hamming,36.98,1
0.75,0.5,0.65,1.5,10,Hamming,28.86,1
0.75,0.55,0.65,1.5,10,Hamming,30.95,1
0.75,0.6,0.65,1.5,10,Hamming,30.21,1
0.75,0.65,0.65,1.5,10,Hamming,29.46,1
0.75,0.7,0.65,1.5,10,Hamming,32.4,1
0.75,0.75,0.65,1.5,10,Hamming,33.62,1
0.75,0.8,0.65,1.5,10,Hamming,34.87,1
0.75,0.8500000000000001,0.65,1.5,10,Hamming,35.33,1
0.75,0.9,0.65,1.5,10,Hamming,36.67,1
0.75,0.95,0.65,1.5,10,Hamming,37.47,1
0.75,1,0.65,1.5,10,Hamming,38.23,1
0.75,0.5,0.7,1.5,10,Hamming,27.71,1
0.75,0.55,0.7,1.5,10,Hamming,31.03,1
0.75,0.6,0.7,1.5,10,Hamming,29.26,1
0.75,0.65,0.7,1.5,10,Hamming,31.28,1
0.75,0.7,0.7,1.5,10,Hamming,32.54,1
0.75,0.75,0.7,1.5,10,Hamming,32.4,1
0.75,0.8,0.7,1.5,10,Hamming,36.73,1
0.75,0.8500000000000001,0.7,1.5,10,Hamming,37.32,1
0.75,0.9,0.7,1.5,10,Hamming,36.77,1
0.75,0.95,0.7,1.5,10,Hamming,38.7,1
0.75,1,0.7,1.5,10,Hamming,39.02,1
0.75,0.5,0.75,1.5,10,Hamming,29.39,1
0.75,0.55,0.75,1.5,10,Hamming,28.56,1
0.75,0.6,0.75,1.5,10,Hamming,30.69,1
0.75,0.65,0.75,1.5,10,Hamming,32.77,1
0.75,0.7,0.75,1.5,10,Hamming,33.95,1
0.75,0.75,0.75,1.5,10,Hamming,34.5,1
0.75,0.8,0.75,1.5,10,Hamming,36.45,1
0.75,0.8500000000000001,0.75,1.5,10,Hamming,37.57,1
0.75,0.9,0.75,1.5,10,Hamming,37.17,1
0.75,0.95,0.75,1.5,10,Hamming,39.03,1
0.75,1,0.75,1.5,10,Hamming,39.97,1
0.75,0.5,0.8,1.5,10,Hamming,30.9,1
0.75,0.55,0.8,1.5,10,Hamming,29.1,1
0.75,0.6,0.8,1.5,10,Hamming,31.76,1
0.75,0.65,0.8,1.5,10,Hamming,34.54,1
0.75,0.7,0.8,1.5,10,Hamming,34.27,1
0.75,0.75,0.8,1.5,10,Hamming,33.6,1
0.75,0.8,0.8,1.5,10,Hamming,36.34,1
0.75,0.8500000000000001,0.8,1.5,10,Hamming,37.9,1
0.75,0.9,0.8,1.5,10,Hamming,37.11,1
0.75,0.95,0.8,1.5,10,Hamming,39.23,1
0.75,1,0.8,1.5,10,Hamming,39.69,1
0.75,0.5,0.8500000000000001,1.5,10,Hamming,29.8,1
0.75,0.55,0.8500000000000001,1.5,10,Hamming,32.74,1
0.75,0.6,0.8500000000000001,1.5,10,Hamming,32.55,1
0.75,0.65,0.8500000000000001,1.5,10,Hamming,33.9,1
0.75,0.7,0.8500000000000001,1.5,10,Hamming,33.97,1
0.75,0.75,0.8500000000000001,1.5,10,Hamming,34.1,1
0.75,0.8,0.8500000000000001,1.5,10,Hamming,39.5,1
0.75,0.8500000000000001,0.8500000000000001,1.5,10,Hamming,38.51,1
0.75,0.9,0.8500000000000001,1.5,10,Hamming,40.2,1
0.75,0.95,0.8500000000000001,1.5,10,Hamming,40.22,1
0.75,1,0.8500000000000001,1.5,10,Hamming,40.23,1
0.75,0.5,0.9,1.5,10,Hamming,31.47,1
0.75,0.55,0.9,1.5,10,Hamming,30.37,1
0.75,0.6,0.9,1.5,10,Hamming,34.39,1
0.75,0.65,0.9,1.5,10,Hamming,33.92,1
0.75,0.7,0.9,1.5,10,Hamming,34.94,1
0.75,0.75,0.9,1.5,10,Hamming,36.88,1
0.75,0.8,0.9,1.5,10,Hamming,36.65,1
0.75,0.8500000000000001,0.9,1.5,10,Hamming,37.46,1
0.75,0.9,0.9,1.5,10,Hamming,39.97,1
0.75,0.95,0.9,1.5,10,Hamming,41.61,1
0.75,1,0.9,1.5,10,Hamming,41.29,1
0.75,0.5,0.95,1.5,10,Hamming,30.75,1
0.75,0.55,0.95,1.5,10,Hamming,33.36,1
0.75,0.6,0.95,1.5,10,Hamming,34.56,1
0.75,0.65,0.95,1.5,10,Hamming,34.09,1
0.75,0.7,0.95,1.5,10,Hamming,37.89,1
0.75,0.75,0.95,1.5,10,Hamming,38.06,1
0.75,0.8,0.95,1.5,10,Hamming,38.68,1
0.75,0.8500000000000001,0.95,1.5,10,Hamming,38.48,1
0.75,0.9,0.95,1.5,10,Hamming,39.45,1
0.75,0.95,0.95,1.5,10,Hamming,41.57,1
0.75,1,0.95,1.5,10,Hamming,42.16,1
0.75,0.5,1,1.5,10,Hamming,31.13,1
0.75,0.55,1,1.5,10,Hamming,33.89,1
0.75,0.6,1,1.5,10,Hamming,34.03,1
0.75,0.65,1,1.5,10,Hamming,34.96,1
0.75,0.7,1,1.5,10,Hamming,36.31,1
0.75,0.75,1,1.5,10,Hamming,36.96,1
0.75,0.8,1,1.5,10,Hamming,37.75,1
0.75,0.8500000000000001,1,1.5,10,Hamming,39.09,1
0.75,0.9,1,1.5,10,Hamming,40.16,1
0.75,0.95,1,1.5,10,Hamming,42.47,1
0.75,1,1,1.5,10,Hamming,41.15,1
0.75,0.5,0.5,2.5,10,Hamming,26.82,1
0.75,0.55,0.5,2.5,10,Hamming,26.82,1
0.75,0.6,0.5,2.5,10,Hamming,32.14,1
0.75,0.65,0.5,2.5,10,Hamming,31.11,1
0.75,0.7,0.5,2.5,10,Hamming,32.82,1
0.75,0.75,0.5,2.5,10,Hamming,33.84,1
0.75,0.8,0.5,2.5,10,Hamming,35.12,1
0.75,0.8500000000000001,0.5,2.5,10,Hamming,36.57,1
0.75,0.9,0.5,2.5,10,Hamming,37.6,1
0.75,0.95,0.5,2.5,10,Hamming,39.82,1
0.75,1,0.5,2.5,10,Hamming,40.9,1
0.75,0.5,0.55,2.5,10,Hamming,26.55,1
0.75,0.55,0.55,2.5,10,Hamming,28.66,1
0.75,0.6,0.55,2.5,10,Hamming,30.94,1
0.75,0.65,0.55,2.5,10,Hamming,30.34,1
0.75,0.7,0.55,2.5,10,Hamming,31.61,1
0.75,0.75,0.55,2.5,10,Hamming,33.45,1
0.75,0.8,0.55,2.5,10,Hamming,35.39,1
0.75,0.8500000000000001,0.55,2.5,10,Hamming,35.18,1
0.75,0.9,0.55,2.5,10,Hamming,38.46,1
0.75,0.95,0.55,2.5,10,Hamming,40.4,1
0.75,1,0.55,2.5,10,Hamming,39.71,1
0.75,0.5,0.6,2.5,10,Hamming,28,1
0.75,0.55,0.6,2.5,10,Hamming,29.34,1
0.75,0.6,0.6,2.5,10,Hamming,28.49,1
0.75,0.65,0.6,2.5,10,Hamming,29.65,1
0.75,0.7,0.6,2.5,10,Hamming,32.94,1
0.75,0.75,0.6,2.5,10,Hamming,35.02,1
0.75,0.8,0.6,2.5,10,Hamming,35.12,1
0.75,0.8500000000000001,0.6,2.5,10,Hamming,36.88,1
0.75,0.9,0.6,2.5,10,Hamming,38.96,1
0.75,0.95,0.6,2.5,10,Hamming,39.09,1
0.75,1,0.6,2.5,10,Hamming,40.44,1
0.75,0.5,0.65,2.5,10,Hamming,27.53,1
0.75,0.55,0.65,2.5,10,Hamming,27.21,1
0.75,0.6,0.65,2.5,10,Hamming,30.42,1
0.75,0.65,0.65,2.5,10,Hamming,30.31,1
0.75,0.7,0.65,2.5,10,Hamming,35.27,1
0.75,0.75,0.65,2.5,10,Hamming,34.56,1
0.75,0.8,0.65,2.5,10,Hamming,36.67,1
0.75,0.8500000000000001,0.65,2.5,10,Hamming,36.71,1
0.75,0.9,0.65,2.5,10,Hamming,39.69,1
0.75,0.95,0.65,2.5,10,Hamming,39.79,1
0.75,1,0.65,2.5,10,Hamming,40.59,1
0.75,0.5,0.7,2.5,10,Hamming,27.35,1
0.75,0.55,0.7,2.5,10,Hamming,29.66,1
0.75,0.6,0.7,2.5,10,Hamming,29.97,1
0.75,0.65,0.7,2.5,10,Hamming,30.42,1
0.75,0.7,0.7,2.5,10,Hamming,32.3,1
0.75,0.75,0.7,2.5,10,Hamming,34.03,1
0.75,0.8,0.7,2.5,10,Hamming,35.62,1
0.75,0.8500000000000001,0.7,2.5,10,Hamming,36.32,1
0.75,0.9,0.7,2.5,10,Hamming,39.57,1
0.75,0.95,0.7,2.5,10,Hamming,41.21,1
0.75,1,0.7,2.5,10,Hamming,40.71,1
0.75,0.5,0.75,2.5,10,Hamming,26.84,1
0.75,0.55,0.75,2.5,10,Hamming,29.52,1
0.75,0.6,0.75,2.5,10,Hamming,31.58,1
0.75,0.65,0.75,2.5,10,Hamming,32.44,1
0.75,0.7,0.75,2.5,10,Hamming,33.46,1
0.75,0.75,0.75,2.5,10,Hamming,34.12,1
0.75,0.8,0.75,2.5,10,Hamming,36.62,1
0.75,0.8500000000000001,0.75,2.5,10,Hamming,39.28,1
0.75,0.9,0.75,2.5,10,Hamming,38.7,1
0.75,0.95,0.75,2.5,10,Hamming,39.46,1
0.75,1,0.75,2.5,10,Hamming,40.75,1
0.75,0.5,0.8,2.5,10,Hamming,29.81,1
0.75,0.55,0.8,2.5,10,Hamming,28.21,1
0.75,0.6,0.8,2.5,10,Hamming,30.51,1
0.75,0.65,0.8,2.5,10,Hamming,31.45,1
0.75,0.7,0.8,2.5,10,Hamming,33.3,1
0.75,0.75,0.8,2.5,10,Hamming,34.01,1
0.75,0.8,0.8,2.5,10,Hamming,36.88,1
0.75,0.8500000000000001,0.8,2.5,10,Hamming,37.29,1
0.75,0.9,0.8,2.5,10,Hamming,39.09,1
0.75,0.95,0.8,2.5,10,Hamming,40.67,1
0.75,1,0.8,2.5,10,Hamming,40.28,1
0.75,0.5,0.8500000000000001,2.5,10,Hamming,26.34,1
0.75,0.55,0.8500000000000001,2.5,10,Hamming,28.55,1
0.75,0.6,0.8500000000000001,2.5,10,Hamming,31.68,1
0.75,0.65,0.8500000000000001,2.5,10,Hamming,32.08,1
0.75,0.7,0.8500000000000001,2.5,10,Hamming,33.81,1
0.75,0.75,0.8500000000000001,2.5,10,Hamming,34.1,1
0.75,0.8,0.8500000000000001,2.5,10,Hamming,37.38,1
0.75,0.8500000000000001,0.8500000000000001,2.5,10,Hamming,38.09,1
0.75,0.9,0.8500000000000001,2.5,10,Hamming,39.58,1
0.75,0.95,0.8500000000000001,2.5,10,Hamming,41.05,1
0.75,1,0.8500000000000001,2.5,10,Hamming,40.46,1
0.75,0.5,0.9,2.5,10,Hamming,27.25,1
0.75,0.55,0.9,2.5,10,Hamming,30.54,1
0.75,0.6,0.9,2.5,10,Hamming,29.99,1
0.75,0.65,0.9,2.5,10,Hamming,32.19,1
0.75,0.7,0.9,2.5,10,Hamming,33.72,1
0.75,0.75,0.9,2.5,10,Hamming,36.65,1
0.75,0.8,0.9,2.5,10,Hamming,36.74,1
0.75,0.8500000000000001,0.9,2.5,10,Hamming,39.13,1
0.75,0.9,0.9,2.5,10,Hamming,39.08,1
0.75,0.95,0.9,2.5,10,Hamming,41.37,1
0.75,1,0.9,2.5,10,Hamming,41.06,1
0.75,0.5,0.95,2.5,10,Hamming,28.3,1
0.75,0.55,0.95,2.5,10,Hamming,30.13,1
0.75,0.6,0.95,2.5,10,Hamming,30.59,1
0.75,0.65,0.95,2.5,10,Hamming,31.26,1
0.75,0.7,0.95,2.5,10,Hamming,34.3,1
0.75,0.75,0.95,2.5,10,Hamming,33.77,1
0.75,0.8,0.95,2.5,10,Hamming,37.43,1
0.75,0.8500000000000001,0.95,2.5,10,Hamming,37.68,1
0.75,0.9,0.95,2.5,10,Hamming,41.13,1
0.75,0.95,0.95,2.5,10,Hamming,40.45,1
0.75,1,0.95,2.5,10,Hamming,40.97,1
0.75,0.5,1,2.5,10,Hamming,29.48,1
0.75,0.55,1,2.5,10,Hamming,30.13,1
0.75,0.6,1,2.5,10,Hamming,29.8,1
0.75,0.65,1,2.5,10,Hamming,30.29,1
0.75,0.7,1,2.5,10,Hamming,33.62,1
0.75,0.75,1,2.5,10,Hamming,35.33,1
0.75,0.8,1,2.5,10,Hamming,36.31,1
0.75,0.8500000000000001,1,2.5,10,Hamming,38.89,1
0.75,0.9,1,2.5,10,Hamming,40.57,1
0.75,0.95,1,2.5,10,Hamming,40.78,1
0.75,1,1,2.5,10,Hamming,40.69,1
0.75,0.5,0.5,3.5,10,Hamming,26.7,1
0.75,0.55,0.5,3.5,10,Hamming,28.68,1
0.75,0.6,0.5,3.5,10,Hamming,29.27,1
0.75,0.65,0.5,3.5,10,Hamming,33.57,1
0.75,0.7,0.5,3.5,10,Hamming,31.89,1
0.75,0.75,0.5,3.5,10,Hamming,34.51,1
0.75,0.8,0.5,3.5,10,Hamming,36.64,1
0.75,0.8500000000000001,0.5,3.5,10,Hamming,38.23,1
0.75,0.9,0.5,3.5,10,Hamming,40.02,1
0.75,0.95,0.5,3.5,10,Hamming,39.89,1
0.75,1,0.5,3.5,10,Hamming,40.39,1
0.75,0.5,0.55,3.5,10,Hamming,25.89,1
0.75,0.55,0.55,3.5,10,Hamming,28.3,1
0.75,0.6,0.55,3.5,10,Hamming,30.29,1
0.75,0.65,0.55,3.5,10,Hamming,32.03,1
0.75,0.7,0.55,3.5,10,Hamming,33.63,1
0.75,0.75,0.55,3.5,10,Hamming,34.47,1
0.75,0.8,0.55,3.5,10,Hamming,36.55,1
0.75,0.8500000000000001,0.55,3.5,10,Hamming,37.43,1
0.75,0.9,0.55,3.5,10,Hamming,40.21,1
0.75,0.95,0.55,3.5,10,Hamming,40.27,1
0.75,1,0.55,3.5,10,Hamming,40.81,1
0.75,0.5,0.6,3.5,10,Hamming,25.49,1
0.75,0.55,0.6,3.5,10,Hamming,28.61,1
0.75,0.6,0.6,3.5,10,Hamming,31.33,1
0.75,0.65,0.6,3.5,10,Hamming,33.06,1
0.75,0.7,0.6,3.5,10,Hamming,30.94,1
0.75,0.75,0.6,3.5,10,Hamming,35.28,1
0.75,0.8,0.6,3.5,10,Hamming,34.63,1
0.75,0.8500000000000001,0.6,3.5,10,Hamming,37.15,1
0.75,0.9,0.6,3.5,10,Hamming,40.28,1
0.75,0.95,0.6,3.5,10,Hamming,41.1,1
0.75,1,0.6,3.5,10,Hamming,41.18,1
0.75,0.5,0.65,3.5,10,Hamming,26.61,1
0.75,0.55,0.65,3.5,10,Hamming,26.31,1
0.75,0.6,0.65,3.5,10,Hamming,28.89,1
0.75,0.65,0.65,3.5,10,Hamming,31.74,1
0.75,0.7,0.65,3.5,10,Hamming,32.49,1
0.75,0.75,0.65,3.5,10,Hamming,35.01,1
0.75,0.8,0.65,3.5,10,Hamming,37.79,1
0.75,0.8500000000000001,0.65,3.5,10,Hamming,37.45,1
0.75,0.9,0.65,3.5,10,Hamming,38.09,1
0.75,0.95,0.65,3.5,10,Hamming,40.16,1
0.75,1,0.65,3.5,10,Hamming,40.67,1
0.75,0.5,0.7,3.5,10,Hamming,25.95,1
0.75,0.55,0.7,3.5,10,Hamming,30.19,1
0.75,0.6,0.7,3.5,10,Hamming,31,1
0.75,0.65,0.7,3.5,10,Hamming,30.58,1
0.75,0.7,0.7,3.5,10,Hamming,32.98,1
0.75,0.75,0.7,3.5,10,Hamming,33.02,1
0.75,0.8,0.7,3.5,10,Hamming,36.91,1
0.75,0.8500000000000001,0.7,3.5,10,Hamming,37.28,1
0.75,0.9,0.7,3.5,10,Hamming,40.42,1
0.75,0.95,0.7,3.5,10,Hamming,40.5,1
0.75,1,0.7,3.5,10,Hamming,41.41,1
0.75,0.5,0.75,3.5,10,Hamming,28.09,1
0.75,0.55,0.75,3.5,10,Hamming,28.41,1
0.75,0.6,0.75,3.5,10,Hamming,30.52,1
0.75,0.65,0.75,3.5,10,Hamming,31.05,1
0.75,0.7,0.75,3.5,10,Hamming,33.43,1
0.75,0.75,0.75,3.5,10,Hamming,34.52,1
0.75,0.8,0.75,3.5,10,Hamming,36.48,1
0.75,0.8500000000000001,0.75,3.5,10,Hamming,37.66,1
0.75,0.9,0.75,3.5,10,Hamming,40.06,1
0.75,0.95,0.75,3.5,10,Hamming,40.66,1
0.75,1,0.75,3.5,10,Hamming,41.27,1
0.75,0.5,0.8,3.5,10,Hamming,26.11,1
0.75,0.55,0.8,3.5,10,Hamming,29.01,1
0.75,0.6,0.8,3.5,10,Hamming,28.64,1
0.75,0.65,0.8,3.5,10,Hamming,31.79,1
0.75,0.7,0.8,3.5,10,Hamming,32.89,1
0.75,0.75,0.8,3.5,10,Hamming,34.33,1
0.75,0.8,0.8,3.5,10,Hamming,36.98,1
0.75,0.8500000000000001,0.8,3.5,10,Hamming,37.62,1
0.75,0.9,0.8,3.5,10,Hamming,40.33,1
0.75,0.95,0.8,3.5,10,Hamming,41.86,1
0.75,1,0.8,3.5,10,Hamming,42.16,1
0.75,0.5,0.8500000000000001,3.5,10,Hamming,27.84,1
0.75,0.55,0.8500000000000001,3.5,10,Hamming,30.14,1
0.75,0.6,0.8500000000000001,3.5,10,Hamming,30.4,1
0.75,0.65,0.8500000000000001,3.5,10,Hamming,31.91,1
0.75,0.7,0.8500000000000001,3.5,10,Hamming,32.41,1
0.75,0.75,0.8500000000000001,3.5,10,Hamming,34.33,1
0.75,0.8,0.8500000000000001,3.5,10,Hamming,37.64,1
0.75,0.8500000000000001,0.8500000000000001,3.5,10,Hamming,38.93,1
0.75,0.9,0.8500000000000001,3.5,10,Hamming,39.76,1
0.75,0.95,0.8500000000000001,3.5,10,Hamming,40.91,1
0.75,1,0.8500000000000001,3.5,10,Hamming,41.85,1
0.75,0.5,0.9,3.5,10,Hamming,28.18,1
0.75,0.55,0.9,3.5,10,Hamming,29.03,1
0.75,0.6,0.9,3.5,10,Hamming,30.38,1
0.75,0.65,0.9,3.5,10,Hamming,32.46,1
