wp,n,k,p,q,r
1.2568202885795272e-5,10000000,10000000,0.75,0.25,0.5
1.1432117706487596e-4,100000000,10000000,0.75,0.25,0.5
7.240733508202676e-14,1,100000000,0.75,0.25,0.5
7.240733440866313e-13,10,100000000,0.75,0.25,0.5
7.2407327425200605e-12,100,100000000,0.75,0.25,0.5
7.240725733912922e-11,1000,100000000,0.75,0.25,0.5
7.240655960750823e-10,10000,100000000,0.75,0.25,0.5
7.239979622133948e-9,100000,100000000,0.75,0.25,0.5
7.234073937737706e-8,1000000,100000000,0.75,0.25,0.5
7.193386484584373e-7,10000000,100000000,0.75,0.25,0.5
6.9966279179731845e-6,100000000,100000000,0.75,0.25,0.5
0.14829981682101456,1,1,0.75,0.30000000000000004,0.5
0.4832191990899023,10,1,0.75,0.30000000000000004,0.5
0.7776181413536386,100,1,0.75,0.30000000000000004,0.5
0.9213165209190788,1000,1,0.75,0.30000000000000004,0.5
0.9753916396511555,10000,1,0.75,0.30000000000000004,0.5
0.9929658020494658,100000,1,0.75,0.30000000000000004,0.5
0.9981270355350788,1000000,1,0.75,0.30000000000000004,0.5
0.9995297162771803,10000000,1,0.75,0.30000000000000004,0.5
0.9998876916665503,100000000,1,0.75,0.30000000000000004,0.5
0.004048169299314122,1,10,0.75,0.30000000000000004,0.5
0.03559946308443174,10,10,0.75,0.30000000000000004,0.5
0.1961163346611698,100,10,0.75,0.30000000000000004,0.5
0.5200869060297748,1000,10,0.75,0.30000000000000004,0.5
0.7992617049537973,10000,10,0.75,0.30000000000000004,0.5
0.934683012220654,100000,10,0.75,0.30000000000000004,0.5
0.9817243621424367,1000000,10,0.75,0.30000000000000004,0.5
0.9953325497966549,10000000,10,0.75,0.30000000000000004,0.5
0.9988793773473579,100000000,10,0.75,0.30000000000000004,0.5
9.94514447861488e-5,1,100,0.75,0.30000000000000004,0.5
9.87521801928814e-4,10,100,0.75,0.30000000000000004,0.5
0.009298505292741469,100,100,0.75,0.30000000000000004,0.5
0.06748879894762407,1000,100,0.75,0.30000000000000004,0.5
0.27717850271885913,10000,100,0.75,0.30000000000000004,0.5
0.6062442662592907,100000,100,0.75,0.30000000000000004,0.5
0.8510295877263273,1000000,100,0.75,0.30000000000000004,0.5
0.9564823638640005,10000000,100,0.75,0.30000000000000004,0.5
0.9890303484138274,100000000,100,0.75,0.30000000000000004,0.5
3.386087879349795e-6,1,1000,0.75,0.30000000000000004,0.5
3.3845008002305035e-5,10,1000,0.75,0.30000000000000004,0.5
3.369068235590795e-4,100,1000,0.75,0.30000000000000004,0.5
0.0032417818761490517,1000,1000,0.75,0.30000000000000004,0.5
0.026275949622664756,10000,1000,0.75,0.30000000000000004,0.5
0.13885067301799608,100000,1000,0.75,0.30000000000000004,0.5
0.4105643978022782,1000000,1000,0.75,0.30000000000000004,0.5
0.7220164721564961,10000000,1000,0.75,0.30000000000000004,0.5
0.9077360189819713,100000000,1000,0.75,0.30000000000000004,0.5
1.4312441193176855e-7,1,10000,0.75,0.30000000000000004,0.5
1.4311898223705239e-6,10,10000,0.75,0.30000000000000004,0.5
1.430649166018419e-5,100,10000,0.75,0.30000000000000004,0.5
1.4254408709334985e-4,1000,10000,0.75,0.30000000000000004,0.5
0.0013836367745784536,10000,10000,0.75,0.30000000000000004,0.5
0.01180343113863758,100000,10000,0.75,0.30000000000000004,0.5
0.07189589468036355,1000000,10000,0.75,0.30000000000000004,0.5
0.2637468931426586,10000000,10000,0.75,0.30000000000000004,0.5
0.5734396974699286,100000000,10000,0.75,0.30000000000000004,0.5
6.975594941618414e-9,1,100000,0.75,0.30000000000000004,0.5
6.975571023996385e-8,10,100000,0.75,0.30000000000000004,0.5
6.975332001666188e-7,100,100000,0.75,0.30000000000000004,0.5
6.972957389255011e-6,1000,100000,0.75,0.30000000000000004,0.5
6.950409153641547e-5,10000,100000,0.75,0.30000000000000004,0.5
6.775945861685412e-4,100000,100000,0.75,0.30000000000000004,0.5
0.005942060837265165,1000000,100000,0.75,0.30000000000000004,0.5
0.03941118345595688,10000000,100000,0.75,0.30000000000000004,0.5
0.16787676657517517,100000000,100000,0.75,0.30000000000000004,0.5
3.74630236112941e-10,1,1000000,0.75,0.30000000000000004,0.5
3.746301108115435e-9,10,1000000,0.75,0.30000000000000004,0.5
3.7462885596063976e-8,100,1000000,0.75,0.30000000000000004,0.5
3.7461632304875787e-7,1000,1000000,0.75,0.30000000000000004,0.5
3.7449232542795177e-6,10000,1000000,0.75,0.30000000000000004,0.5
3.733398353432229e-5,100000,1000000,0.75,0.30000000000000004,0.5
3.648290795860455e-4,1000000,1000000,0.75,0.30000000000000004,0.5
0.003254532928201106,10000000,1000000,0.75,0.30000000000000004,0.5
0.022851461293548044,100000000,1000000,0.75,0.30000000000000004,0.5
2.143651848023313e-11,1,10000000,0.75,0.30000000000000004,0.5
2.143651769662194e-10,10,10000000,0.75,0.30000000000000004,0.5
2.143650969683701e-9,100,10000000,0.75,0.30000000000000004,0.5
2.143642973913152e-8,1000,10000000,0.75,0.30000000000000004,0.5
2.1435632092585345e-7,10000,10000000,0.75,0.30000000000000004,0.5
2.1427806240056396e-6,100000,10000000,0.75,0.30000000000000004,0.5
2.135764411215305e-5,1000000,10000000,0.75,0.30000000000000004,0.5
2.0875405716323992e-4,10000000,10000000,0.75,0.30000000000000004,0.5
0.0018787990750631007,100000000,10000000,0.75,0.30000000000000004,0.5
1.3869843108565548e-12,1,100000000,0.75,0.30000000000000004,0.5
1.3869843061227148e-11,10,100000000,0.75,0.30000000000000004,0.5
1.3869842514913075e-10,100,100000000,0.75,0.30000000000000004,0.5
1.386983703416061e-9,1000,100000000,0.75,0.30000000000000004,0.5
1.3869782300867323e-8,10000,100000000,0.75,0.30000000000000004,0.5
1.3869236805254002e-7,100000,100000000,0.75,0.30000000000000004,0.5
1.386392161863928e-6,1000000,100000000,0.75,0.30000000000000004,0.5
1.3817308128883313e-5,10000000,100000000,0.75,0.30000000000000004,0.5
1.35074806596813e-4,100000000,100000000,0.75,0.30000000000000004,0.5
0.22428210647865202,1,1,0.75,0.35000000000000003,0.5
0.6332853867473214,10,1,0.75,0.35000000000000003,0.5
0.8871473866755681,100,1,0.75,0.35000000000000003,0.5
0.971519693526763,1000,1,0.75,0.35000000000000003,0.5
0.9935629287421163,10000,1,0.75,0.35000000000000003,0.5
0.9986516906972652,100000,1,0.75,0.35000000000000003,0.5
0.9997335884055433,1000000,1,0.75,0.35000000000000003,0.5
0.9999497981518128,10000000,1,0.75,0.35000000000000003,0.5
0.9999909118449658,100000000,1,0.75,0.35000000000000003,0.5
0.011183861552855934,1,10,0.75,0.35000000000000003,0.5
0.09256865789358733,10,10,0.75,0.35000000000000003,0.5
0.4039775380059482,100,10,0.75,0.35000000000000003,0.5
0.7705224971683702,1000,10,0.75,0.35000000000000003,0.5
0.9394281451145567,10000,10,0.75,0.35000000000000003,0.5
0.9867216424011039,100000,10,0.75,0.35000000000000003,0.5
0.9973453813676845,1000000,10,0.75,0.35000000000000003,0.5
0.9994983774089038,10000000,10,0.75,0.35000000000000003,0.5
0.9999091335990271,100000000,10,0.75,0.35000000000000003,0.5
4.2849312051739945e-4,1,100,0.75,0.35000000000000003,0.5
0.004235196411385869,10,100,0.75,0.35000000000000003,0.5
0.038310144211124594,100,100,0.75,0.35000000000000003,0.5
0.22732407965059223,1000,100,0.75,0.35000000000000003,0.5
0.6133221581966972,10000,100,0.75,0.35000000000000003,0.5
0.8842348688796292,100000,100,0.75,0.35000000000000003,0.5
0.9743554255274883,1000000,100,0.75,0.35000000000000003,0.5
0.9950228471639453,10000000,100,0.75,0.35000000000000003,0.5
0.9990928462457087,100000000,100,0.75,0.35000000000000003,0.5
2.003499516072123e-5,1,1000,0.75,0.35000000000000003,0.5
2.001964033297181e-4,10,1000,0.75,0.35000000000000003,0.5
0.0019869535681863878,100,1000,0.75,0.35000000000000003,0.5
0.018613054100315853,1000,1000,0.75,0.35000000000000003,0.5
0.12943146224935248,10000,1000,0.75,0.35000000000000003,0.5
0.4582540830336525,100000,1000,0.75,0.35000000000000003,0.5
0.8042531065078599,1000000,1000,0.75,0.35000000000000003,0.5
0.9536969177390011,10000000,1000,0.75,0.35000000000000003,0.5
0.9910750096762754,100000000,1000,0.75,0.35000000000000003,0.5
1.088751810811151e-6,1,10000,0.75,0.35000000000000003,0.5
1.0886882679200797e-5,10,10000,0.75,0.35000000000000003,0.5
1.0880544413283901e-4,100,10000,0.75,0.35000000000000003,0.5
0.0010818660344568453,1000,10000,0.75,0.35000000000000003,0.5
0.010299529710155601,10000,10000,0.75,0.35000000000000003,0.5
0.07799482225454049,100000,10000,0.75,0.35000000000000003,0.5
0.33356651681379407,1000000,10000,0.75,0.35000000000000003,0.5
0.7071245632115536,10000000,10000,0.75,0.35000000000000003,0.5
0.9222335748914746,100000000,10000,0.75,0.35000000000000003,0.5
6.556025205157449e-8,1,100000,0.75,0.35000000000000003,0.5
6.555993404511279e-7,10,100000,0.75,0.35000000000000003,0.5
6.555675491213165e-6,100,100000,0.75,0.35000000000000003,0.5
6.552505583194061e-5,1000,100000,0.75,0.35000000000000003,0.5
6.521643561139425e-4,10000,100000,0.75,0.35000000000000003,0.5
0.0062641785083536764,100000,100000,0.75,0.35000000000000003,0.5
0.04985768112962266,1000000,100000,0.75,0.35000000000000003,0.5
0.24256092993393163,10000000,100000,0.75,0.35000000000000003,0.5
0.6054204321776668,100000000,100000,0.75,0.35000000000000003,0.5
4.235956893514041e-9,1,1000000,0.75,0.35000000000000003,0.5
4.235955078187614e-8,10,1000000,0.75,0.35000000000000003,0.5
4.2359369176874073e-7,100,1000000,0.75,0.35000000000000003,0.5
4.235755386296067e-6,1000,1000000,0.75,0.35000000000000003,0.5
4.233946655336813e-5,10000,1000000,0.75,0.35000000000000003,0.5
4.2164292055417343e-4,100000,1000000,0.75,0.35000000000000003,0.5
0.00407243688355167,1000000,1000000,0.75,0.35000000000000003,0.5
0.03351553572587482,10000000,1000000,0.75,0.35000000000000003,0.5
0.17891688423380325,100000000,1000000,0.75,0.35000000000000003,0.5
2.8560617412150434e-10,1,10000000,0.75,0.35000000000000003,0.5
2.8560616207784464e-9,10,10000000,0.75,0.35000000000000003,0.5
2.8560604006487948e-8,100,10000000,0.75,0.35000000000000003,0.5
2.8560482076593174e-7,1000,10000000,0.75,0.35000000000000003,0.5
2.855926349839755e-6,10000,10000000,0.75,0.35000000000000003,0.5
2.8547141448238474e-5,100000,10000000,0.75,0.35000000000000003,0.5
2.8431086265170036e-4,1000000,10000000,0.75,0.35000000000000003,0.5
0.002751454459838933,10000000,10000000,0.75,0.35000000000000003,0.5
0.023122893710615353,100000000,10000000,0.75,0.35000000000000003,0.5
2.134116539146282e-11,1,100000000,0.75,0.35000000000000003,0.5
2.1341165321375278e-10,10,100000000,0.75,0.35000000000000003,0.5
2.1341164460100957e-9,100,100000000,0.75,0.35000000000000003,0.5
2.1341155788233037e-8,1000,100000000,0.75,0.35000000000000003,0.5
2.1341069240563558e-7,10000,100000000,0.75,0.35000000000000003,0.5
2.1340204301040894e-6,100000,100000000,0.75,0.35000000000000003,0.5
2.133160224601145e-5,1000000,100000000,0.75,0.35000000000000003,0.5
2.1249297842764953e-4,10000000,100000000,0.75,0.35000000000000003,0.5
0.002059703656220746,100000000,100000000,0.75,0.35000000000000003,0.5
0.31765718483653016,1,1,0.75,0.4,0.5
0.7634524564900895,10,1,0.75,0.4,0.5
0.9499196151911944,100,1,0.75,0.4,0.5
0.9911059845516509,1000,1,0.75,0.4,0.5
0.9985461485317194,10000,1,0.75,0.4,0.5
0.9997748180217323,100000,1,0.75,0.4,0.5
0.9999665027639386,1000000,1,0.75,0.4,0.5
0.9999951762215973,10000000,1,0.75,0.4,0.5
0.9999993240872125,100000000,1,0.75,0.4,0.5
0.027065671901382333,1,10,0.75,0.4,0.5
0.20183690671321208,10,10,0.75,0.4,0.5
0.6443504453037391,100,10,0.75,0.4,0.5
0.9175238671996172,1000,10,0.75,0.4,0.5
0.9856664965825909,10000,10,0.75,0.4,0.5
0.9977537459338884,100000,10,0.75,0.4,0.5
0.9996651653048485,1000000,10,0.75,0.4,0.5
0.9999517653936327,10000000,10,0.75,0.4,0.5
0.9999932409414445,100000000,10,0.75,0.4,0.5
0.001573185402919961,1,100,0.75,0.4,0.5
0.015369191102678195,10,100,0.75,0.4,0.5
0.12654427558813514,100,100,0.75,0.4,0.5
0.5209511711858366,1000,100,0.75,0.4,0.5
0.8741554253598116,10000,100,0.75,0.4,0.5
0.9780764143191157,100000,100,0.75,0.4,0.5
0.9966653388139819,1000000,100,0.75,0.4,0.5
0.9995179713773523,10000000,100,0.75,0.4,0.5
0.999932416345465,100000000,100,0.75,0.4,0.5
9.974762553473404e-5,1,1000,0.75,0.4,0.5
9.957702847030055e-4,10,1000,0.75,0.4,0.5
0.009792032762794545,100,1000,0.75,0.4,0.5
0.08487906949747533,1000,1000,0.75,0.4,0.5
0.4161253549795103,10000,1000,0.75,0.4,0.5
0.8218161094220731,100000,1000,0.75,0.4,0.5
0.9679466906824038,1000000,1000,0.75,0.4,0.5
0.9952111373036662,10000000,1000,0.75,0.4,0.5
0.9993248553729163,100000000,1000,0.75,0.4,0.5
6.915258040462734e-6,1,10000,0.75,0.4,0.5
6.914312799344001e-5,10,10000,0.75,0.4,0.5
6.904886945342788e-4,100,10000,0.75,0.4,0.5
0.006813164569053721,1000,10000,0.75,0.4,0.5
0.060759200906921475,10000,10000,0.75,0.4,0.5
0.33447692229501585,100000,10000,0.75,0.4,0.5
0.7638837768803103,1000000,10000,0.75,0.4,0.5
0.9549703790781054,10000000,10000,0.75,0.4,0.5
0.9933165894225231,100000000,10000,0.75,0.4,0.5
5.115674981441104e-7,1,100000,0.75,0.4,0.5
5.11561582116145e-6,10,100000,0.75,0.4,0.5
5.1150243809843886e-5,100,100000,0.75,0.4,0.5
5.109126143511481e-4,1000,100000,0.75,0.4,0.5
0.0050516765276215625,10000,100000,0.75,0.4,0.5
0.045837317277621616,100000,100000,0.75,0.4,0.5
0.2724611836988386,1000000,100000,0.75,0.4,0.5
0.7041914629704339,10000000,100000,0.75,0.4,0.5
0.9390272348602641,100000000,100000,0.75,0.4,0.5
3.958542240351826e-8,1,1000000,0.75,0.4,0.5
3.9585382114693113e-7,10,1000000,0.75,0.4,0.5
3.958497924439233e-6,100,1000000,0.75,0.4,0.5
3.958095169225195e-5,1000,1000000,0.75,0.4,0.5
3.954079105297296e-4,10000,1000000,0.75,0.4,0.5
0.00391499473997166,100000,1000000,0.75,0.4,0.5
0.03595793811318608,1000000,1000000,0.75,0.4,0.5
0.22626483883140944,10000000,1000000,0.75,0.4,0.5
0.6454964957079351,100000000,1000000,0.75,0.4,0.5
3.134606745172187e-9,1,10000000,0.75,0.4,0.5
3.134606435194129e-8,10,10000000,0.75,0.4,0.5
3.1346033407139174e-7,100,10000000,0.75,0.4,0.5
3.1345723915970264e-6,1000,10000000,0.75,0.4,0.5
3.134263008950569e-5,10000,10000000,0.75,0.4,0.5
3.1311798818100373e-4,100000,10000000,0.75,0.4,0.5
0.0031013375861052984,1000000,10000000,0.75,0.4,0.5
0.02864515697372294,10000000,10000000,0.75,0.4,0.5
0.18955988083755915,100000000,10000000,0.75,0.4,0.5
2.696033760001427e-10,1,100000000,0.75,0.4,0.5
2.6960337374564895e-9,10,100000000,0.75,0.4,0.5
2.6960334864136288e-8,100,100000000,0.75,0.4,0.5
2.696030994650795e-7,1000,100000000,0.75,0.4,0.5
2.6960060817877763e-6,10000,100000000,0.75,0.4,0.5
2.695757027087308e-5,100000,100000000,0.75,0.4,0.5
2.693273748637946e-4,1000000,100000000,0.75,0.4,0.5
0.002669115200829267,10000000,100000000,0.75,0.4,0.5
0.024717168354914103,100000000,100000000,0.75,0.4,0.5
0.4237726401167499,1,1,0.75,0.45,0.5
0.8613379803557553,10,1,0.75,0.45,0.5
0.9801731254726217,100,1,0.75,0.45,0.5
0.9975027945345155,1000,1,0.75,0.45,0.5
0.9996988378302086,10000,1,0.75,0.45,0.5
0.9999645959870668,100000,1,0.75,0.45,0.5
0.9999959145605917,1000000,1,0.75,0.45,0.5
0.9999995351717293,10000000,1,0.75,0.45,0.5
0.9999999481125367,100000000,1,0.75,0.45,0.5
0.057988230271585325,1,10,0.75,0.45,0.5
0.367665427073733,10,10,0.75,0.45,0.5
0.8308246729829596,100,10,0.75,0.45,0.5
0.9755847361985251,1000,10,0.75,0.45,0.5
0.9969971275794876,10000,10,0.75,0.45,0.5
0.9996460883677013,100000,10,0.75,0.45,0.5
0.9999591474188947,1000000,10,0.75,0.45,0.5
0.9999953517418331,10000000,10,0.75,0.45,0.5
0.9999994811256988,100000000,10,0.75,0.45,0.5
0.004982868066343633,1,100,0.75,0.45,0.5
0.047334438924552566,10,100,0.75,0.45,0.5
0.31963816960431507,100,100,0.75,0.45,0.5
0.80015673454173,1000,100,0.75,0.45,0.5
0.9708171053878691,10000,100,0.75,0.45,0.5
0.9964736761791388,100000,100,0.75,0.45,0.5
0.9995916553844398,1000000,100,0.75,0.45,0.5
0.999953519872136,10000000,100,0.75,0.45,0.5
0.9999948112901721,100000000,100,0.75,0.45,0.5
4.235694915137763e-4,1,1000,0.75,0.45,0.5
0.0042159902742565135,10,1000,0.75,0.45,0.5
0.04029924878409636,100,1000,0.75,0.45,0.5
0.28376711556573275,1000,1000,0.75,0.45,0.5
0.7714394744167087,10000,1000,0.75,0.45,0.5
0.9659615063746158,100000,1000,0.75,0.45,0.5
0.99593457165209,1000000,1000,0.75,0.45,0.5
0.9995354439271973,10000000,1000,0.75,0.45,0.5
0.9999481162198218,100000000,1000,0.75,0.45,0.5
3.721330435254824e-5,1,10000,0.75,0.45,0.5
3.7197342045976715e-4,10,10000,0.75,0.45,0.5
0.0037038630776020697,100,10000,0.75,0.45,0.5
0.03553691404118905,1000,10000,0.75,0.45,0.5
0.25721609594093114,10000,10000,0.75,0.45,0.5
0.7452089992568134,100000,10000,0.75,0.45,0.5
0.9610519301925982,1000000,10000,0.75,0.45,0.5
0.9953787867389104,10000000,10000,0.75,0.45,0.5
0.9994814937108852,100000000,10000,0.75,0.45,0.5
3.3662236378755705e-6,1,100000,0.75,0.45,0.5
3.366087676557287e-5,10,100000,0.75,0.45,0.5
3.364728820851895e-4,100,100000,0.75,0.45,0.5
0.0033512154712434265,1000,100000,0.75,0.45,0.5
0.03223106512700932,10000,100000,0.75,0.45,0.5
0.23713167185016024,100000,100000,0.75,0.45,0.5
0.7216498089907387,1000000,100000,0.75,0.45,0.5
0.9560634719326077,10000000,100000,0.75,0.45,0.5
0.9948477938203492,100000000,100000,0.75,0.45,0.5
3.108226047882092e-7,1,1000000,0.75,0.45,0.5
3.108214064503885e-6,10,1000000,0.75,0.45,0.5
3.10809423749463e-5,100,1000000,0.75,0.45,0.5
3.1068966435168e-4,1000,1000000,0.75,0.45,0.5
0.0030949877801995022,10000,1000000,0.75,0.45,0.5
0.02982120652344126,100000,1000000,0.75,0.45,0.5
0.22241702124676394,1000000,1000000,0.75,0.45,0.5
0.7000156583442071,10000000,1000000,0.75,0.45,0.5
0.9514954103458377,100000000,1000000,0.75,0.45,0.5
2.883170266993152e-8,1,10000000,0.75,0.45,0.5
2.8831691315987366e-7,10,10000000,0.75,0.45,0.5
2.8831577786092523e-6,100,10000000,0.75,0.45,0.5
2.8830442553298783e-5,1000,10000000,0.75,0.45,0.5
0.00028819097720150327,10000,10000000,0.75,0.45,0.5
0.002870639245508157,100000,10000000,0.75,0.45,0.5
0.027647856912270105,1000000,10000000,0.75,0.45,0.5
0.20880254423977934,10000000,10000000,0.75,0.45,0.5
0.6801216189746234,100000000,10000000,0.75,0.45,0.5
2.8471946350789143e-9,1,100000000,0.75,0.45,0.5
2.847194522913555e-8,10,100000000,0.75,0.45,0.5
2.847193400824874e-7,100,100000000,0.75,0.45,0.5
2.8471821801666997e-6,1000,100000000,0.75,0.45,0.5
2.8470699797511792e-5,10000,100000000,0.75,0.45,0.5
2.8459485718142376e-4,100000,100000000,0.75,0.45,0.5
0.002834793686963844,1000000,100000000,0.75,0.45,0.5
0.027287832163844828,10000000,100000000,0.75,0.45,0.5
0.20183462780660655,100000000,100000000,0.75,0.45,0.5
0.5354701566841021,1,1,0.75,0.5,0.5
0.9256213520830282,10,1,0.75,0.5,0.5
0.99275965563698,100,1,0.75,0.5,0.5
0.999331800374031,1000,1,0.75,0.5,0.5
0.9999380312712239,10000,1,0.75,0.5,0.5
0.9999942037815948,100000,1,0.75,0.5,0.5
0.9999994558675587,1000000,1,0.75,0.5,0.5
0.999999949465009,10000000,1,0.75,0.5,0.5
0.9999999950720454,100000000,1,0.75,0.5,0.5
0.11100659672346952,1,10,0.75,0.5,0.5
0.5618965344851261,10,10,0.75,0.5,0.5
0.932326922510629,100,10,0.75,0.5,0.5
0.9933617172744513,1000,10,0.75,0.5,0.5
0.9993806990924379,10000,10,0.75,0.5,0.5
0.9999420412554435,100000,10,0.75,0.5,0.5
0.99999455870619125,1000000,10,0.75,0.5,0.5
0.9999994946503757,10000000,10,0.75,0.5,0.5
0.999999950720454,100000000,10,0.75,0.5,0.5
0.013755242145530268,1,100,0.75,0.5,0.5
0.12266495150058702,10,100,0.75,0.5,0.5
0.5874046248927861,100,100,0.75,0.5,0.5
0.9376775920027798,1000,100,0.75,0.5,0.5
0.9938453429493115,10000,100,0.75,0.5,0.5
0.9994207562601949,100000,100,0.75,0.5,0.5
0.9999455901223079,1000000,100,0.75,0.5,0.5
0.9999949465322033,10000000,100,0.75,0.5,0.5
0.9999995072048009,100000000,100,0.75,0.5,0.5
0.0015511118104886308,1,1000,0.75,0.5,0.5
0.015296841799792944,10,1000,0.75,0.5,0.5
0.13442660474556056,100,1000,0.75,0.5,0.5
0.6095364638931668,1000,1000,0.75,0.5,0.5
0.9420237884819683,10000,1000,0.75,0.5,0.5
0.9942416911493333,100000,1000,0.75,0.5,0.5
0.9994562070504365,1000000,1000,0.75,0.5,0.5
0.9999494681667608,10000000,1000,0.75,0.5,0.5
0.9999950720747716,100000000,1000,0.75,0.5,0.5
1.7169170204006976e-4,1,10000,0.75,0.5,0.5
0.001714191552431193,10,10000,0.75,0.5,0.5
0.016874222094972,100,10000,0.75,0.5,0.5
0.14605493081973328,1000,10000,0.75,0.5,0.5
0.6288096607297663,10000,10000,0.75,0.5,0.5
0.9456055733630931,100000,10000,0.75,0.5,0.5
0.9945924426450701,1000000,10000,0.75,0.5,0.5
0.9994949659198802,10000000,10000,0.75,0.5,0.5
0.9999507234239705,100000000,10000,0.75,0.5,0.5
1.8917872543952443e-5,1,100000,0.75,0.5,0.5
1.8914489146220766e-4,10,100000,0.75,0.5,0.5
0.001888072415050081,100,100000,0.75,0.5,0.5
0.018549823563268685,1000,100000,0.75,0.5,0.5
0.1579555982947052,10000,100000,0.75,0.5,0.5
0.6466085379843489,100000,100000,0.75,0.5,0.5
0.9487672127189211,1000000,100000,0.75,0.5,0.5
0.9949778654794551,10000000,100000,0.75,0.5,0.5
0.9995075017107401,100000000,100000,0.75,0.5,0.5
2.078404876161658e-6,1,1000000,0.75,0.5,0.5
2.078363558936805e-5,10,1000000,0.75,0.5,0.5
2.0779504825921229e-4,100,1000000,0.75,0.5,0.5
0.002073829281006297,1000,1000000,0.75,0.5,0.5
0.02033548643133203,10000,1000000,0.75,0.5,0.5
0.17047271688427648,100000,1000000,0.75,0.5,0.5
0.6616634207011541,1000000,1000000,0.75,0.5,0.5
0.9523969893428988,10000000,1000000,0.75,0.5,0.5
0.9951016105374084,100000000,1000000,0.75,0.5,0.5
2.253998646975973e-7,1,10000000,0.75,0.5,0.5
2.2539934986589106e-6,10,10000000,0.75,0.5,0.5
2.2539420170913957e-5,100,10000000,0.75,0.5,0.5
2.253427355451273e-4,1000,10000000,0.75,0.5,0.5
0.0022482960996105723,10000,10000000,0.75,0.5,0.5
0.021984720717548163,100000,10000000,0.75,0.5,0.5
0.18125241333082925,1000000,10000000,0.75,0.5,0.5
0.6767640576272215,10000000,10000000,0.75,0.5,0.5
0.9535307092136833,100000000,10000000,0.75,0.5,0.5
2.551200936353556e-8,1,100000000,0.75,0.5,0.5
2.5512002696752477e-7,10,100000000,0.75,0.5,0.5
2.5511936043381892e-6,100,100000000,0.75,0.5,0.5
2.551126951178678e-5,1000,100000000,0.75,0.5,0.5
2.550460601856792e-4,10000,100000000,0.75,0.5,0.5
0.0025438152559852678,100000,100000000,0.75,0.5,0.5
0.024791281340628385,1000000,100000000,0.75,0.5,0.5
0.1972285932647351,10000000,100000000,0.75,0.5,0.5
0.693653535243071,100000000,100000000,0.75,0.5,0.5
0.6444476749375575,1,1,0.75,0.55,0.5
0.9629461894613159,10,1,0.75,0.55,0.5
0.9974448548677552,100,1,0.75,0.55,0.5
0.9998165110092461,1000,1,0.75,0.55,0.5
0.9999860206900353,10000,1,0.75,0.55,0.5
