wp,n,k,p,qE,qL,rE,rL,q_cutoff,r_cutoff,score_method
0.6314528584381791,100,10,0.75,0.5,1,1,0.5,1.5,1.5,ESPN
0.22414927998981377,1,100,0.75,0.5,1,1,0.5,1.5,1.5,ESPN
0.30598246148610003,10,100,0.75,0.5,1,1,0.5,1.5,1.5,ESPN
0.35880667678378153,100,100,0.75,0.5,1,1,0.5,1.5,1.5,ESPN
0.8693759737967334,1,1,0.75,0.6,1,1,0.5,1.5,1.5,ESPN
0.8963703711304866,10,1,0.75,0.6,1,1,0.5,1.5,1.5,ESPN
0.9104259377515822,100,1,0.75,0.6,1,1,0.5,1.5,1.5,ESPN
0.5437028310639298,1,10,0.75,0.6,1,1,0.5,1.5,1.5,ESPN
0.6133304969245127,10,10,0.75,0.6,1,1,0.5,1.5,1.5,ESPN
0.6525307701479206,100,10,0.75,0.6,1,1,0.5,1.5,1.5,ESPN
0.25348159060141684,1,100,0.75,0.6,1,1,0.5,1.5,1.5,ESPN
0.33535884698997975,10,100,0.75,0.6,1,1,0.5,1.5,1.5,ESPN
0.38615186061722473,100,100,0.75,0.6,1,1,0.5,1.5,1.5,ESPN
0.8802309701052097,1,1,0.75,0.7,1,1,0.5,1.5,1.5,ESPN
0.9038775590501844,10,1,0.75,0.7,1,1,0.5,1.5,1.5,ESPN
0.9160628461652762,100,1,0.75,0.7,1,1,0.5,1.5,1.5,ESPN
0.5708400302271004,1,10,0.75,0.7,1,1,0.5,1.5,1.5,ESPN
0.6338089619693603,10,10,0.75,0.7,1,1,0.5,1.5,1.5,ESPN
0.6686493631700837,100,10,0.75,0.7,1,1,0.5,1.5,1.5,ESPN
0.2839648849370945,1,100,0.75,0.7,1,1,0.5,1.5,1.5,ESPN
0.36127383909840904,10,100,0.75,0.7,1,1,0.5,1.5,1.5,ESPN
0.40758736859241335,100,100,0.75,0.7,1,1,0.5,1.5,1.5,ESPN
0.8904768020990301,1,1,0.75,0.8,1,1,0.5,1.5,1.5,ESPN
0.9097482996457888,10,1,0.75,0.8,1,1,0.5,1.5,1.5,ESPN
0.9196898419704528,100,1,0.75,0.8,1,1,0.5,1.5,1.5,ESPN
0.5973549911314322,1,10,0.75,0.8,1,1,0.5,1.5,1.5,ESPN
0.6502082121049976,10,10,0.75,0.8,1,1,0.5,1.5,1.5,ESPN
0.6791807322651295,100,10,0.75,0.8,1,1,0.5,1.5,1.5,ESPN
0.31531713580434817,1,100,0.75,0.8,1,1,0.5,1.5,1.5,ESPN
0.3825923540916948,10,100,0.75,0.8,1,1,0.5,1.5,1.5,ESPN
0.42179974241923335,100,100,0.75,0.8,1,1,0.5,1.5,1.5,ESPN
0.900125224955021,1,1,0.75,0.9,1,1,0.5,1.5,1.5,ESPN
0.9134951570460076,10,1,0.75,0.9,1,1,0.5,1.5,1.5,ESPN
0.9207133941732746,100,1,0.75,0.9,1,1,0.5,1.5,1.5,ESPN
0.623174741761601,1,10,0.75,0.9,1,1,0.5,1.5,1.5,ESPN
0.6608199531318936,10,10,0.75,0.9,1,1,0.5,1.5,1.5,ESPN
0.6820933028323833,100,10,0.75,0.9,1,1,0.5,1.5,1.5,ESPN
0.3472590208229762,1,100,0.75,0.9,1,1,0.5,1.5,1.5,ESPN
0.3965937852802771,10,100,0.75,0.9,1,1,0.5,1.5,1.5,ESPN
0.42567104145215834,100,100,0.75,0.9,1,1,0.5,1.5,1.5,ESPN
0.911811556313826,1,1,0.75,1,1,1,0.5,1.5,1.5,ESPN
0.911811556313826,10,1,0.75,1,1,1,0.5,1.5,1.5,ESPN
0.911811556313826,100,1,0.75,1,1,1,0.5,1.5,1.5,ESPN
0.6557477753777072,1,10,0.75,1,1,1,0.5,1.5,1.5,ESPN
0.6557477753777072,10,10,0.75,1,1,1,0.5,1.5,1.5,ESPN
0.6557477753777072,100,10,0.75,1,1,1,0.5,1.5,1.5,ESPN
0.38953076186671776,1,100,0.75,1,1,1,0.5,1.5,1.5,ESPN
0.38953076186671776,10,100,0.75,1,1,1,0.5,1.5,1.5,ESPN
0.38953076186671776,100,100,0.75,1,1,1,0.5,1.5,1.5,ESPN
0.4076947748740619,1,1,0.75,0.5,0.5,0.5,0.6,1.5,1.5,ESPN
0.8477014688939313,10,1,0.75,0.5,0.5,0.5,0.6,1.5,1.5,ESPN
0.9754771893024458,100,1,0.75,0.5,0.5,0.5,0.6,1.5,1.5,ESPN
0.05327913149515154,1,10,0.75,0.5,0.5,0.5,0.6,1.5,1.5,ESPN
0.3390069879289613,10,10,0.75,0.5,0.5,0.5,0.6,1.5,1.5,ESPN
0.7982616634730803,100,10,0.75,0.5,0.5,0.5,0.6,1.5,1.5,ESPN
0.00422864199253117,1,100,0.75,0.5,0.5,0.5,0.6,1.5,1.5,ESPN
0.04017488449538747,10,100,0.75,0.5,0.5,0.5,0.6,1.5,1.5,ESPN
0.27543126665108764,100,100,0.75,0.5,0.5,0.5,0.6,1.5,1.5,ESPN
0.42664175276292815,1,1,0.75,0.6,0.5,0.5,0.6,1.5,1.5,ESPN
0.8633513602199142,10,1,0.75,0.6,0.5,0.5,0.6,1.5,1.5,ESPN
0.9804912898590364,100,1,0.75,0.6,0.5,0.5,0.6,1.5,1.5,ESPN
0.06161820719903958,1,10,0.75,0.6,0.5,0.5,0.6,1.5,1.5,ESPN
0.3787009528430879,10,10,0.75,0.6,0.5,0.5,0.6,1.5,1.5,ESPN
0.8349072464514199,100,10,0.75,0.6,0.5,0.5,0.6,1.5,1.5,ESPN
0.00569228702742191,1,100,0.75,0.6,0.5,0.5,0.6,1.5,1.5,ESPN
0.05345940417634731,10,100,0.75,0.6,0.5,0.5,0.6,1.5,1.5,ESPN
0.34179609312864523,100,100,0.75,0.6,0.5,0.5,0.6,1.5,1.5,ESPN
0.4457570661704746,1,1,0.75,0.7,0.5,0.5,0.6,1.5,1.5,ESPN
0.8777857109681303,10,1,0.75,0.7,0.5,0.5,0.6,1.5,1.5,ESPN
0.9845170253989056,100,1,0.75,0.7,0.5,0.5,0.6,1.5,1.5,ESPN
0.07081044857168504,1,10,0.75,0.7,0.5,0.5,0.6,1.5,1.5,ESPN
0.4192158177677326,10,10,0.75,0.7,0.5,0.5,0.6,1.5,1.5,ESPN
0.8658736670087969,100,10,0.75,0.7,0.5,0.5,0.6,1.5,1.5,ESPN
0.00753239481956541,1,100,0.75,0.7,0.5,0.5,0.6,1.5,1.5,ESPN
0.06974223761075762,10,100,0.75,0.7,0.5,0.5,0.6,1.5,1.5,ESPN
0.41168264491417395,100,100,0.75,0.7,0.5,0.5,0.6,1.5,1.5,ESPN
0.4650030386794061,1,1,0.75,0.8,0.5,0.5,0.6,1.5,1.5,ESPN
0.8910257529027145,10,1,0.75,0.8,0.5,0.5,0.6,1.5,1.5,ESPN
0.9877164922010128,100,1,0.75,0.8,0.5,0.5,0.6,1.5,1.5,ESPN
0.08088211487854467,1,10,0.75,0.8,0.5,0.5,0.6,1.5,1.5,ESPN
0.46004695226799025,10,10,0.75,0.8,0.5,0.5,0.6,1.5,1.5,ESPN
0.8915483047792387,100,10,0.75,0.8,0.5,0.5,0.6,1.5,1.5,ESPN
0.00981103518133621,1,100,0.75,0.8,0.5,0.5,0.6,1.5,1.5,ESPN
0.08928665687386597,10,100,0.75,0.8,0.5,0.5,0.6,1.5,1.5,ESPN
0.4821472793747197,100,100,0.75,0.8,0.5,0.5,0.6,1.5,1.5,ESPN
0.4843411778142603,1,1,0.75,0.9,0.5,0.5,0.6,1.5,1.5,ESPN
0.903103318756972,10,1,0.75,0.9,0.5,0.5,0.6,1.5,1.5,ESPN
0.990235567994944,100,1,0.75,0.9,0.5,0.5,0.6,1.5,1.5,ESPN
0.0918536385491645,1,10,0.75,0.9,0.5,0.5,0.6,1.5,1.5,ESPN
0.5006852546957894,10,10,0.75,0.9,0.5,0.5,0.6,1.5,1.5,ESPN
0.912475039676014,100,10,0.75,0.9,0.5,0.5,0.6,1.5,1.5,ESPN
0.0125932924085403,1,100,0.75,0.9,0.5,0.5,0.6,1.5,1.5,ESPN
0.11226672741338405,10,100,0.75,0.9,0.5,0.5,0.6,1.5,1.5,ESPN
0.5502758036301599,100,100,0.75,0.9,0.5,0.5,0.6,1.5,1.5,ESPN
0.5037323926321672,1,1,0.75,1,0.5,0.5,0.6,1.5,1.5,ESPN
0.9139661038683542,10,1,0.75,1,0.5,0.5,0.6,1.5,1.5,ESPN
0.9921533938583896,100,1,0.75,1,0.5,0.5,0.6,1.5,1.5,ESPN
0.10373922622623544,1,10,0.75,1,0.5,0.5,0.6,1.5,1.5,ESPN
0.5403904636121714,10,10,0.75,1,0.5,0.5,0.6,1.5,1.5,ESPN
0.9288857107555508,100,10,0.75,1,0.5,0.5,0.6,1.5,1.5,ESPN
0.01594619451122979,1,100,0.75,1,0.5,0.5,0.6,1.5,1.5,ESPN
0.138669099104776,10,100,0.75,1,0.5,0.5,0.6,1.5,1.5,ESPN
0.6125510864537851,100,100,0.75,1,0.5,0.5,0.6,1.5,1.5,ESPN
0.5062129592466554,1,1,0.75,0.5,0.6,0.5,0.6,1.5,1.5,ESPN
0.9128679192004848,10,1,0.75,0.5,0.6,0.5,0.6,1.5,1.5,ESPN
0.9909489757729092,100,1,0.75,0.5,0.6,0.5,0.6,1.5,1.5,ESPN
0.09482679232804986,1,10,0.75,0.5,0.6,0.5,0.6,1.5,1.5,ESPN
0.5143141569667993,10,10,0.75,0.5,0.6,0.5,0.6,1.5,1.5,ESPN
0.9164547088428576,100,10,0.75,0.5,0.6,0.5,0.6,1.5,1.5,ESPN
0.01083536183339081,1,100,0.75,0.5,0.6,0.5,0.6,1.5,1.5,ESPN
0.09889360673081513,10,100,0.75,0.5,0.6,0.5,0.6,1.5,1.5,ESPN
0.5265642933994886,100,100,0.75,0.5,0.6,0.5,0.6,1.5,1.5,ESPN
0.5260796524735412,1,1,0.75,0.6,0.6,0.5,0.6,1.5,1.5,ESPN
0.9241986645124056,10,1,0.75,0.6,0.6,0.5,0.6,1.5,1.5,ESPN
0.9932554683630012,100,1,0.75,0.6,0.6,0.5,0.6,1.5,1.5,ESPN
0.10800092554096465,1,10,0.75,0.6,0.6,0.5,0.6,1.5,1.5,ESPN
0.5595368776851933,10,10,0.75,0.6,0.6,0.5,0.6,1.5,1.5,ESPN
0.9367973050997204,100,10,0.75,0.6,0.6,0.5,0.6,1.5,1.5,ESPN
0.014236165581928511,1,100,0.75,0.6,0.6,0.5,0.6,1.5,1.5,ESPN
0.12722896835624678,10,100,0.75,0.6,0.6,0.5,0.6,1.5,1.5,ESPN
0.6084958975452498,100,100,0.75,0.6,0.6,0.5,0.6,1.5,1.5,ESPN
0.545887353946877,1,1,0.75,0.7,0.6,0.5,0.6,1.5,1.5,ESPN
0.9342897909064196,10,1,0.75,0.7,0.6,0.5,0.6,1.5,1.5,ESPN
0.9949745287134316,100,1,0.75,0.7,0.6,0.5,0.6,1.5,1.5,ESPN
0.12222249663479128,1,10,0.75,0.7,0.6,0.5,0.6,1.5,1.5,ESPN
0.6032423906065437,10,10,0.75,0.7,0.6,0.5,0.6,1.5,1.5,ESPN
0.9523609487980212,100,10,0.75,0.7,0.6,0.5,0.6,1.5,1.5,ESPN
0.01838218536761352,1,100,0.75,0.7,0.6,0.5,0.6,1.5,1.5,ESPN
0.1601608852394982,10,100,0.75,0.7,0.6,0.5,0.6,1.5,1.5,ESPN
0.6824806078024694,100,100,0.75,0.7,0.6,0.5,0.6,1.5,1.5,ESPN
0.5655922665159888,1,1,0.75,0.8,0.6,0.5,0.6,1.5,1.5,ESPN
0.9432179721810392,10,1,0.75,0.8,0.6,0.5,0.6,1.5,1.5,ESPN
0.9962426382265918,100,1,0.75,0.8,0.6,0.5,0.6,1.5,1.5,ESPN
0.1374809281415762,1,10,0.75,0.8,0.6,0.5,0.6,1.5,1.5,ESPN
0.6448864204233061,10,10,0.75,0.8,0.6,0.5,0.6,1.5,1.5,ESPN
0.9640741339538194,100,10,0.75,0.8,0.6,0.5,0.6,1.5,1.5,ESPN
0.02335984904535067,1,100,0.75,0.8,0.6,0.5,0.6,1.5,1.5,ESPN
0.1974869511563637,10,100,0.75,0.8,0.6,0.5,0.6,1.5,1.5,ESPN
0.7461771371449718,100,100,0.75,0.8,0.6,0.5,0.6,1.5,1.5,ESPN
0.5851513157105375,1,1,0.75,0.9,0.6,0.5,0.6,1.5,1.5,ESPN
0.9510665929429568,10,1,0.75,0.9,0.6,0.5,0.6,1.5,1.5,ESPN
0.9971702084506628,100,1,0.75,0.9,0.6,0.5,0.6,1.5,1.5,ESPN
0.15375627174817855,1,10,0.75,0.9,0.6,0.5,0.6,1.5,1.5,ESPN
0.6840282703073168,10,10,0.75,0.9,0.6,0.5,0.6,1.5,1.5,ESPN
0.9727727967290946,100,10,0.75,0.9,0.6,0.5,0.6,1.5,1.5,ESPN
0.02925180446488214,1,100,0.75,0.9,0.6,0.5,0.6,1.5,1.5,ESPN
0.2387613251848872,10,100,0.75,0.9,0.6,0.5,0.6,1.5,1.5,ESPN
0.7988119012502822,100,100,0.75,0.9,0.6,0.5,0.6,1.5,1.5,ESPN
0.6045224405925916,1,1,0.75,1,0.6,0.5,0.6,1.5,1.5,ESPN
0.9578536523675242,10,1,0.75,1,0.6,0.5,0.6,1.5,1.5,ESPN
0.9978235154053232,100,1,0.75,1,0.6,0.5,0.6,1.5,1.5,ESPN
0.17101953717822158,1,10,0.75,1,0.6,0.5,0.6,1.5,1.5,ESPN
0.7200409318734192,10,10,0.75,1,0.6,0.5,0.6,1.5,1.5,ESPN
0.9789747521580036,100,10,0.75,1,0.6,0.5,0.6,1.5,1.5,ESPN
0.03613475078060022,1,100,0.75,1,0.6,0.5,0.6,1.5,1.5,ESPN
0.28310954115837766,10,100,0.75,1,0.6,0.5,0.6,1.5,1.5,ESPN
0.8398067743868758,100,100,0.75,1,0.6,0.5,0.6,1.5,1.5,ESPN
0.6092383971032993,1,1,0.75,0.5,0.7,0.5,0.6,1.5,1.5,ESPN
0.9484927617540602,10,1,0.75,0.5,0.7,0.5,0.6,1.5,1.5,ESPN
0.9957528129092864,100,1,0.75,0.5,0.7,0.5,0.6,1.5,1.5,ESPN
0.16042799796768104,1,10,0.75,0.5,0.7,0.5,0.6,1.5,1.5,ESPN
0.6698572193347772,10,10,0.75,0.5,0.7,0.5,0.6,1.5,1.5,ESPN
0.959737848904688,100,10,0.75,0.5,0.7,0.5,0.6,1.5,1.5,ESPN
0.02605627905057286,1,100,0.75,0.5,0.7,0.5,0.6,1.5,1.5,ESPN
0.21023564531522912,10,100,0.75,0.5,0.7,0.5,0.6,1.5,1.5,ESPN
0.726803705013997,100,100,0.75,0.5,0.7,0.5,0.6,1.5,1.5,ESPN
0.6288321083262384,1,1,0.75,0.6,0.7,0.5,0.6,1.5,1.5,ESPN
0.9561840475343276,10,1,0.75,0.6,0.7,0.5,0.6,1.5,1.5,ESPN
0.9969296197875924,100,1,0.75,0.6,0.7,0.5,0.6,1.5,1.5,ESPN
0.1796529000651088,1,10,0.75,0.6,0.7,0.5,0.6,1.5,1.5,ESPN
0.710223341649115,10,10,0.75,0.6,0.7,0.5,0.6,1.5,1.5,ESPN
0.9706288918526976,100,10,0.75,0.6,0.7,0.5,0.6,1.5,1.5,ESPN
0.03329910281824864,1,100,0.75,0.6,0.7,0.5,0.6,1.5,1.5,ESPN
0.2577516411071774,10,100,0.75,0.6,0.7,0.5,0.6,1.5,1.5,ESPN
0.7888137913322656,100,100,0.75,0.6,0.7,0.5,0.6,1.5,1.5,ESPN
0.6481013181336731,1,1,0.75,0.7,0.7,0.5,0.6,1.5,1.5,ESPN
0.9628137512283748,10,1,0.75,0.7,0.7,0.5,0.6,1.5,1.5,ESPN
0.997769300412438,100,1,0.75,0.7,0.7,0.5,0.6,1.5,1.5,ESPN
0.199917552800964,1,10,0.75,0.7,0.7,0.5,0.6,1.5,1.5,ESPN
0.7470831437463245,10,10,0.75,0.7,0.7,0.5,0.6,1.5,1.5,ESPN
0.9785146093360708,100,10,0.75,0.7,0.7,0.5,0.6,1.5,1.5,ESPN
0.04182118111466075,1,100,0.75,0.7,0.7,0.5,0.6,1.5,1.5,ESPN
0.3087156297976905,10,100,0.75,0.7,0.7,0.5,0.6,1.5,1.5,ESPN
0.8383027268898652,100,100,0.75,0.7,0.7,0.5,0.6,1.5,1.5,ESPN
0.6670053353550452,1,1,0.75,0.8,0.7,0.5,0.6,1.5,1.5,ESPN
0.9684942183045492,10,1,0.75,0.8,0.7,0.5,0.6,1.5,1.5,ESPN
0.9983651539160208,100,1,0.75,0.8,0.7,0.5,0.6,1.5,1.5,ESPN
0.22114838138514992,1,10,0.75,0.8,0.7,0.5,0.6,1.5,1.5,ESPN
0.7803097143308058,10,10,0.75,0.8,0.7,0.5,0.6,1.5,1.5,ESPN
0.9841727251062726,100,10,0.75,0.8,0.7,0.5,0.6,1.5,1.5,ESPN
0.05169643709904312,1,100,0.75,0.8,0.7,0.5,0.6,1.5,1.5,ESPN
0.36186260884797744,10,100,0.75,0.8,0.7,0.5,0.6,1.5,1.5,ESPN
0.8766019850441287,100,100,0.75,0.8,0.7,0.5,0.6,1.5,1.5,ESPN
0.6855063193777726,1,1,0.75,0.9,0.7,0.5,0.6,1.5,1.5,ESPN
0.9733346062518412,10,1,0.75,0.9,0.7,0.5,0.6,1.5,1.5,ESPN
0.9987866380311632,100,1,0.75,0.9,0.7,0.5,0.6,1.5,1.5,ESPN
0.24326341157477857,1,10,0.75,0.9,0.7,0.5,0.6,1.5,1.5,ESPN
0.8099111369907435,10,10,0.75,0.9,0.7,0.5,0.6,1.5,1.5,ESPN
0.9882086686449448,100,10,0.75,0.9,0.7,0.5,0.6,1.5,1.5,ESPN
0.06298002243996235,1,100,0.75,0.9,0.7,0.5,0.6,1.5,1.5,ESPN
0.4158405791564278,10,100,0.75,0.9,0.7,0.5,0.6,1.5,1.5,ESPN
0.9055667554743712,100,100,0.75,0.9,0.7,0.5,0.6,1.5,1.5,ESPN
0.7035694880958904,1,1,0.75,1,0.7,0.5,0.6,1.5,1.5,ESPN
0.9773901567871124,10,1,0.75,1,0.7,0.5,0.6,1.5,1.5,ESPN
0.9990743480225958,100,1,0.75,1,0.7,0.5,0.6,1.5,1.5,ESPN
0.26617391845373695,1,10,0.75,1,0.7,0.5,0.6,1.5,1.5,ESPN
0.8357294065048075,10,10,0.75,1,0.7,0.5,0.6,1.5,1.5,ESPN
0.9909823583848568,100,10,0.75,1,0.7,0.5,0.6,1.5,1.5,ESPN
0.07570668631274301,1,100,0.75,1,0.7,0.5,0.6,1.5,1.5,ESPN
0.468929548817949,10,100,0.75,1,0.7,0.5,0.6,1.5,1.5,ESPN
0.9264506933146132,100,100,0.75,1,0.7,0.5,0.6,1.5,1.5,ESPN
0.7112741364896429,1,1,0.75,0.5,0.8,0.5,0.6,1.5,1.5,ESPN
0.962275278637451,10,1,0.75,0.5,0.8,0.5,0.6,1.5,1.5,ESPN
0.996547085884824,100,1,0.75,0.5,0.8,0.5,0.6,1.5,1.5,ESPN
0.2566788529651317,1,10,0.75,0.5,0.8,0.5,0.6,1.5,1.5,ESPN
0.758669887374911,10,10,0.75,0.5,0.8,0.5,0.6,1.5,1.5,ESPN
0.9680223050947888,100,10,0.75,0.5,0.8,0.5,0.6,1.5,1.5,ESPN
0.05846001651286554,1,100,0.75,0.5,0.8,0.5,0.6,1.5,1.5,ESPN
0.35079095679059963,10,100,0.75,0.5,0.8,0.5,0.6,1.5,1.5,ESPN
0.7984314882066411,100,100,0.75,0.5,0.8,0.5,0.6,1.5,1.5,ESPN
0.7291944421574645,1,1,0.75,0.6,0.8,0.5,0.6,1.5,1.5,ESPN
0.9678675322165724,10,1,0.75,0.6,0.8,0.5,0.6,1.5,1.5,ESPN
0.997440655251994,100,1,0.75,0.6,0.8,0.5,0.6,1.5,1.5,ESPN
0.2822135624389351,1,10,0.75,0.6,0.8,0.5,0.6,1.5,1.5,ESPN
0.7898736782385188,10,10,0.75,0.6,0.8,0.5,0.6,1.5,1.5,ESPN
0.9760900246732837,100,10,0.75,0.6,0.8,0.5,0.6,1.5,1.5,ESPN
0.07241532350312785,1,100,0.75,0.6,0.8,0.5,0.6,1.5,1.5,ESPN
0.40656161806134217,10,100,0.75,0.6,0.8,0.5,0.6,1.5,1.5,ESPN
0.8426259306832675,100,100,0.75,0.6,0.8,0.5,0.6,1.5,1.5,ESPN
0.746534078299411,1,1,0.75,0.7,0.8,0.5,0.6,1.5,1.5,ESPN
0.9726216047110215,10,1,0.75,0.7,0.8,0.5,0.6,1.5,1.5,ESPN
0.998086934631082,100,1,0.75,0.7,0.8,0.5,0.6,1.5,1.5,ESPN
0.3084142887096833,1,10,0.75,0.7,0.8,0.5,0.6,1.5,1.5,ESPN
0.8173856539073463,10,10,0.75,0.7,0.8,0.5,0.6,1.5,1.5,ESPN
0.9820002086692006,100,10,0.75,0.7,0.8,0.5,0.6,1.5,1.5,ESPN
0.08818121885634861,1,100,0.75,0.7,0.8,0.5,0.6,1.5,1.5,ESPN
0.46128939776983935,10,100,0.75,0.7,0.8,0.5,0.6,1.5,1.5,ESPN
0.8771742888525854,100,100,0.75,0.7,0.8,0.5,0.6,1.5,1.5,ESPN
0.763268587607151,1,1,0.75,0.8,0.8,0.5,0.6,1.5,1.5,ESPN
0.9766516685889628,10,1,0.75,0.8,0.8,0.5,0.6,1.5,1.5,ESPN
0.9985547073718188,100,1,0.75,0.8,0.8,0.5,0.6,1.5,1.5,ESPN
0.33514219440380977,1,10,0.75,0.8,0.8,0.5,0.6,1.5,1.5,ESPN
0.8414596570831236,10,10,0.75,0.8,0.8,0.5,0.6,1.5,1.5,ESPN
0.9863225349090836,100,10,0.75,0.8,0.8,0.5,0.6,1.5,1.5,ESPN
0.1057294918359658,1,100,0.75,0.8,0.8,0.5,0.6,1.5,1.5,ESPN
0.5137778373653502,10,100,0.75,0.8,0.8,0.5,0.6,1.5,1.5,ESPN
0.9038174548612444,100,100,0.75,0.8,0.8,0.5,0.6,1.5,1.5,ESPN
0.7793781748432411,1,1,0.75,0.9,0.8,0.5,0.6,1.5,1.5,ESPN
0.9800601457038663,10,1,0.75,0.9,0.8,0.5,0.6,1.5,1.5,ESPN
0.9988939197672728,100,1,0.75,0.9,0.8,0.5,0.6,1.5,1.5,ESPN
0.3622599946830905,1,10,0.75,0.9,0.8,0.5,0.6,1.5,1.5,ESPN
0.8623946734092897,10,10,0.75,0.9,0.8,0.5,0.6,1.5,1.5,ESPN
0.9894835349836922,100,10,0.75,0.9,0.8,0.5,0.6,1.5,1.5,ESPN
0.12499828470653916,1,100,0.75,0.9,0.8,0.5,0.6,1.5,1.5,ESPN
0.5631382037048226,10,100,0.75,0.9,0.8,0.5,0.6,1.5,1.5,ESPN
0.9241731861077398,100,100,0.75,0.9,0.8,0.5,0.6,1.5,1.5,ESPN
0.794847576676342,1,1,0.75,1,0.8,0.5,0.6,1.5,1.5,ESPN
0.9828990704718498,10,1,0.75,1,0.8,0.5,0.6,1.5,1.5,ESPN
0.999132547601858,100,1,0.75,1,0.8,0.5,0.6,1.5,1.5,ESPN
0.3896343482632457,1,10,0.75,1,0.8,0.5,0.6,1.5,1.5,ESPN
0.8802806200385371,10,10,0.75,1,0.8,0.5,0.6,1.5,1.5,ESPN
0.9917232768837236,100,10,0.75,1,0.8,0.5,0.6,1.5,1.5,ESPN
0.14589526540883288,1,100,0.75,1,0.8,0.5,0.6,1.5,1.5,ESPN
0.6082752871900484,10,100,0.75,1,0.8,0.5,0.6,1.5,1.5,ESPN
0.9391472117954616,100,100,0.75,1,0.8,0.5,0.6,1.5,1.5,ESPN
0.8058181468011587,1,1,0.75,0.5,0.9,0.5,0.6,1.5,1.5,ESPN
0.9591689210109504,10,1,0.75,0.5,0.9,0.5,0.6,1.5,1.5,ESPN
0.9945135600759646,100,1,0.75,0.5,0.9,0.5,0.6,1.5,1.5,ESPN
0.3862939133392306,1,10,0.75,0.5,0.9,0.5,0.6,1.5,1.5,ESPN
0.7676724420361479,10,10,0.75,0.5,0.9,0.5,0.6,1.5,1.5,ESPN
0.9531731308326572,100,10,0.75,0.5,0.9,0.5,0.6,1.5,1.5,ESPN
0.1215097183732498,1,100,0.75,0.5,0.9,0.5,0.6,1.5,1.5,ESPN
0.4308311045809451,10,100,0.75,0.5,0.9,0.5,0.6,1.5,1.5,ESPN
0.7709072794830956,100,100,0.75,0.5,0.9,0.5,0.6,1.5,1.5,ESPN
0.8206685449368756,1,1,0.75,0.6,0.9,0.5,0.6,1.5,1.5,ESPN
0.9644240981898404,10,1,0.75,0.6,0.9,0.5,0.6,1.5,1.5,ESPN
0.9956901312460676,100,1,0.75,0.6,0.9,0.5,0.6,1.5,1.5,ESPN
0.4165513126239082,1,10,0.75,0.6,0.9,0.5,0.6,1.5,1.5,ESPN
0.793383264247312,10,10,0.75,0.6,0.9,0.5,0.6,1.5,1.5,ESPN
0.9627756803724932,100,10,0.75,0.6,0.9,0.5,0.6,1.5,1.5,ESPN
0.14539761595057585,1,100,0.75,0.6,0.9,0.5,0.6,1.5,1.5,ESPN
0.4796458512462566,10,100,0.75,0.6,0.9,0.5,0.6,1.5,1.5,ESPN
0.8107740723639436,100,100,0.75,0.6,0.9,0.5,0.6,1.5,1.5,ESPN
0.8347611132559097,1,1,0.75,0.7,0.9,0.5,0.6,1.5,1.5,ESPN
0.9689237677824484,10,1,0.75,0.7,0.9,0.5,0.6,1.5,1.5,ESPN
0.9965858282680397,100,1,0.75,0.7,0.9,0.5,0.6,1.5,1.5,ESPN
0.44667781319296446,1,10,0.75,0.7,0.9,0.5,0.6,1.5,1.5,ESPN
0.8160079465012865,10,10,0.75,0.7,0.9,0.5,0.6,1.5,1.5,ESPN
0.9702032214240728,100,10,0.75,0.7,0.9,0.5,0.6,1.5,1.5,ESPN
0.17116106150019308,1,100,0.75,0.7,0.9,0.5,0.6,1.5,1.5,ESPN
0.5251392909853709,10,100,0.75,0.7,0.9,0.5,0.6,1.5,1.5,ESPN
0.8432388371759254,100,100,0.75,0.7,0.9,0.5,0.6,1.5,1.5,ESPN
0.84810019933098,1,1,0.75,0.8,0.9,0.5,0.6,1.5,1.5,ESPN
0.972774106899714,10,1,0.75,0.8,0.9,0.5,0.6,1.5,1.5,ESPN
0.9972695737738322,100,1,0.75,0.8,0.9,0.5,0.6,1.5,1.5,ESPN
0.4765197220672303,1,10,0.75,0.8,0.9,0.5,0.6,1.5,1.5,ESPN
0.835861839035976,10,10,0.75,0.8,0.9,0.5,0.6,1.5,1.5,ESPN
0.975952678072718,100,10,0.75,0.8,0.9,0.5,0.6,1.5,1.5,ESPN
0.19856102466228895,1,100,0.75,0.8,0.9,0.5,0.6,1.5,1.5,ESPN
0.5669754114796907,10,100,0.75,0.8,0.9,0.5,0.6,1.5,1.5,ESPN
0.8695211591332268,100,100,0.75,0.8,0.9,0.5,0.6,1.5,1.5,ESPN
0.8606947335099545,1,1,0.75,0.9,0.9,0.5,0.6,1.5,1.5,ESPN
0.976064109735308,10,1,0.75,0.9,0.9,0.5,0.6,1.5,1.5,ESPN
0.9977925293257222,100,1,0.75,0.9,0.9,0.5,0.6,1.5,1.5,ESPN
0.505941860318341,1,10,0.75,0.9,0.9,0.5,0.6,1.5,1.5,ESPN
0.8532328085826217,10,10,0.75,0.9,0.9,0.5,0.6,1.5,1.5,ESPN
0.9804040711950436,100,10,0.75,0.9,0.9,0.5,0.6,1.5,1.5,ESPN
0.22733609679533037,1,100,0.75,0.9,0.9,0.5,0.6,1.5,1.5,ESPN
0.6050064766033744,10,100,0.75,0.9,0.9,0.5,0.6,1.5,1.5,ESPN
0.8906890076818728,100,100,0.75,0.9,0.9,0.5,0.6,1.5,1.5,ESPN
