eMaxScore,n,score_method,p1,p2,p3,p4,p5,p6,q1,q2,q3,q4,q5,q6
33.07311451931281,10000,Hamming,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.2
16.380000000000074,1,Hamming,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2
20.12055333523849,5,Hamming,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2
21.378529406401363,10,Hamming,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2
24.712199338186025,100,Hamming,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2
27.309705834818388,1000,Hamming,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2
29.50783262599567,10000,Hamming,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2
16.380000000000074,1,Hamming,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2
20.12055333523849,5,Hamming,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2
21.378529406401363,10,Hamming,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2
24.712199338186025,100,Hamming,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2
27.309705834818388,1000,Hamming,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2
29.50783262599567,10000,Hamming,0.9,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,0.2
12.6,1,Hamming,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.2
16.356066323878196,5,Hamming,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.2
17.630110505140287,10,Hamming,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.2
21.02263973087415,100,Hamming,1,1,1,1,1,1,0.2,0.2,0.2,0.2,0.2,0.2
