p,score,q1,q2,q3,q4,q5,q6,eMaxEspnScore_n=1,eMaxEspnScore_n=10,eMaxEspnScore_n=100,eMaxEspnScore_n=1000,eMaxEspnScore_n=10000,eMaxEspnScore_n=1e+05,eMaxEspnScore_n=1e+06,eMaxEspnScore_n=1e+07,eMaxEspnScore_n=1e+08
0.7,ESPN,0.1,0.1,0.1,0.1,0.1,0.1,652.8000000000002,881.5994060929565,1052.711319595643,1163.679003707381,1246.2253914268124,1310.9100221096471,1364.252209776757,1409.603910188791,1448.897527820558
0.8,ESPN,0.1,0.1,0.1,0.1,0.1,0.1,499.2000000000004,736.8150116593206,918.4837321992418,1038.2303690708466,1128.4930356768905,1199.5391260430265,1258.3090540839169,1308.5136631084413,1352.2002461131335
0.9,ESPN,0.1,0.1,0.1,0.1,0.1,0.1,345.60000000000014,591.4510926559007,782.8682811698842,910.7885576856676,1008.4133457321792,1085.5937090886464,1149.5555362822122,1204.3898634900363,1252.3136807454644
0.8,ESPN,0.1,0.1,0.1,0.1,0.1,0.1,499.2000000000004,736.8150116593206,918.4837321992418,1038.2303690708466,1128.4930356768905,1199.5391260430265,1258.3090540839169,1308.5136631084413,1352.2002461131335
0.9,ESPN,0.1,0.1,0.1,0.1,0.1,0.1,345.60000000000014,591.4510926559007,782.8682811698842,910.7885576856676,1008.4133457321792,1085.5937090886464,1149.5555362822122,1204.3898634900363,1252.3136807454644
1,ESPN,0.1,0.1,0.1,0.1,0.1,0.1,192.00000000000003,445.57825596984,646.0712700666602,781.6360337318775,886.2941644508129,969.4201008857826,1038.3872526850994,1097.6442052531193,1149.6374472037016
0.5,ESPN,0.2,0.2,0.2,0.2,0.2,0.2,959.9999999999994,1234.3656886939193,1387.9475859757167,1481.8120343788487,1548.0923316430408,1598.9527679357786,1639.9414961826533,1674.083423794665,1703.2116924992963
0.6,ESPN,0.2,0.2,0.2,0.2,0.2,0.2,844.8000000000012,1127.6563951073242,1292.767994614478,1395.593313829117,1468.8969384749769,1525.533941783326,1571.4466475453269,1609.8643712074168,1642.780870216616
0.5,ESPN,0.2,0.2,0.2,0.2,0.2,0.2,959.9999999999994,1234.3656886939193,1387.9475859757167,1481.8120343788487,1548.0923316430408,1598.9527679357786,1639.9414961826533,1674.083423794665,1703.2116924992963
0.6,ESPN,0.2,0.2,0.2,0.2,0.2,0.2,844.8000000000012,1127.6563951073242,1292.767994614478,1395.593313829117,1468.8969384749769,1525.533941783326,1571.4466475453269,1609.8643712074168,1642.780870216616
0.7,ESPN,0.2,0.2,0.2,0.2,0.2,0.2,729.6000000000001,1020.4630444051634,1196.2356767041356,1307.5387436158248,1387.5546810290457,1449.725261539303,1500.3823293035423,1542.9336512525233,1579.5069693438672
0.8,ESPN,0.2,0.2,0.2,0.2,0.2,0.2,614.4000000000003,912.8359439572356,1098.5413708140093,1217.9008427833498,1304.3617029560548,1371.8518224194854,1427.0910711027957,1473.6553020992064,1513.7811398766803
0.7,ESPN,0.2,0.2,0.2,0.2,0.2,0.2,729.6000000000001,1020.4630444051634,1196.2356767041356,1307.5387436158248,1387.5546810290457,1449.725261539303,1500.3823293035423,1542.9336512525233,1579.5069693438672
0.8,ESPN,0.2,0.2,0.2,0.2,0.2,0.2,614.4000000000003,912.8359439572356,1098.5413708140093,1217.9008427833498,1304.3617029560548,1371.8518224194854,1427.0910711027957,1473.6553020992064,1513.7811398766803
0.9,ESPN,0.2,0.2,0.2,0.2,0.2,0.2,499.2000000000001,804.8201870138216,999.8362261215098,1126.878154704464,1219.5501582671711,1292.1705266590998,1351.8418334556504,1402.3099497141968,1445.9011655889915
1,ESPN,0.2,0.2,0.2,0.2,0.2,0.2,383.9999999999997,696.455959266787,900.2425889542286,1034.6304729707103,1133.30597597214,1210.8891859858384,1274.8525638644585,1329.1219236973147,1376.1014624948912
0.5,ESPN,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,959.9999999999994,1271.4218028797793,1429.603234449952,1524.313273934633,1590.5283633931074,1640.939162475092,1681.3001425761072,1714.717674728642,1743.0384761434293
1,ESPN,0.2,0.2,0.2,0.2,0.2,0.2,383.9999999999997,696.455959266787,900.2425889542286,1034.6304729707103,1133.30597597214,1210.8891859858384,1274.8525638644585,1329.1219236973147,1376.1014624948912
0.5,ESPN,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,959.9999999999994,1271.4218028797793,1429.603234449952,1524.313273934633,1590.5283633931074,1640.939162475092,1681.3001425761072,1714.717674728642,1743.0384761434293
0.6,ESPN,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,883.2000000000011,1200.5347909271643,1367.2309973495016,1468.3397173570247,1539.5089004604183,1593.97822023753,1637.7781588379664,1674.1898303914404,1705.1779552825683
0.7,ESPN,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,806.4,1129.4292841572728,1304.1939587846289,1411.4652473820406,1487.429281351645,1545.8409248415032,1592.9879152163223,1632.3112154509292,1665.888656821921
0.8,ESPN,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,729.6000000000004,1058.1207682220463,1240.5581776524834,1353.7801464178326,1434.3951498524343,1496.6435746312127,1547.0568015768354,1589.221541943628,1625.322516519693
0.7,ESPN,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,806.4,1129.4292841572728,1304.1939587846289,1411.4652473820406,1487.429281351645,1545.8409248415032,1592.9879152163223,1632.3112154509292,1665.888656821921
0.8,ESPN,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,729.6000000000004,1058.1207682220463,1240.5581776524834,1353.7801464178326,1434.3951498524343,1496.6435746312127,1547.0568015768354,1589.221541943628,1625.322516519693
0.9,ESPN,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,652.8000000000002,986.6238080474598,1176.3796340086292,1295.360258125296,1380.4953883715236,1446.4832972672912,1500.0898651614657,1545.0349542158524,1583.602991506609
1,ESPN,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,576.0000000000013,914.952031920776,1111.7063089254268,1236.2700104819,1325.805759453399,1395.4425826800605,1452.1753753480382,1499.846480113515,1540.8323967585443
0.9,ESPN,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,652.8000000000002,986.6238080474598,1176.3796340086292,1295.360258125296,1380.4953883715236,1446.4832972672912,1500.0898651614657,1545.0349542158524,1583.602991506609
1,ESPN,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,576.0000000000013,914.952031920776,1111.7063089254268,1236.2700104819,1325.805759453399,1395.4425826800605,1452.1753753480382,1499.846480113515,1540.8323967585443
0.5,ESPN,0.4,0.4,0.4,0.4,0.4,0.4,959.9999999999992,1291.489893813591,1452.1766195916505,1547.183593282383,1613.2501629498038,1663.3239747839011,1703.2664529799486,1736.2058700914472,1763.9990043865114
0.6,ESPN,0.4,0.4,0.4,0.4,0.4,0.4,921.600000000001,1256.116648710357,1421.317883115337,1519.6501137872865,1588.2815083230507,1640.4468300625415,1682.1616069554143,1716.6494051118932,1745.8260079310205
0.7,ESPN,0.4,0.4,0.4,0.4,0.4,0.4,883.1999999999999,1220.688095095914,1390.2801127293496,1491.8724688999453,1563.025220382394,1617.250292841666,1660.7101788942132,1696.721141163509,1727.2572362354194
0.6,ESPN,0.4,0.4,0.4,0.4,0.4,0.4,921.600000000001,1256.116648710357,1421.317883115337,1519.6501137872865,1588.2815083230507,1640.4468300625415,1682.1616069554143,1716.6494051118932,1745.8260079310205
0.7,ESPN,0.4,0.4,0.4,0.4,0.4,0.4,883.1999999999999,1220.688095095914,1390.2801127293496,1491.8724688999453,1563.025220382394,1617.250292841666,1660.7101788942132,1696.721141163509,1727.2572362354194
0.8,ESPN,0.4,0.4,0.4,0.4,0.4,0.4,844.8000000000003,1185.2061867703412,1359.0727950287287,1463.8640356906394,1537.4968801965824,1593.7519431624924,1638.9319675913669,1676.443117457124,1708.317024824098
0.9,ESPN,0.4,0.4,0.4,0.4,0.4,0.4,806.4,1149.672826390312,1327.704612843711,1435.6370011662568,1511.7106541850128,1569.96762579077,1616.8446975223164,1655.8349707541695,1689.0269136373472
1,ESPN,0.4,0.4,0.4,0.4,0.4,0.4,768.0000000000007,1114.0898636188406,1296.1835402387046,1407.2025036624873,1485.67948246402,1545.9117029215754,1594.4643291631578,1634.914312134414,1669.4061327707927
0.9,ESPN,0.4,0.4,0.4,0.4,0.4,0.4,806.4,1149.672826390312,1327.704612843711,1435.6370011662568,1511.7106541850128,1569.96762579077,1616.8446975223164,1655.8349707541695,1689.0269136373472
1,ESPN,0.4,0.4,0.4,0.4,0.4,0.4,768.0000000000007,1114.0898636188406,1296.1835402387046,1407.2025036624873,1485.67948246402,1545.9117029215754,1594.4643291631578,1634.914312134414,1669.4061327707927
0.5,ESPN,0.5,0.5,0.5,0.5,0.5,0.5,959.9999999999998,1297.8978650035806,1459.3775181333608,1554.4598633923044,1620.4613582059303,1670.4151891170975,1710.2120655328267,1742.9855328395531,1770.596464057221
0.6,ESPN,0.5,0.5,0.5,0.5,0.5,0.5,960.0000000000014,1297.8978650035813,1459.3775181333615,1554.4598633923051,1620.4613582059312,1670.4151891170975,1710.212065532827,1742.9855328395536,1770.5964640572213
0.5,ESPN,0.5,0.5,0.5,0.5,0.5,0.5,959.9999999999998,1297.8978650035806,1459.3775181333608,1554.4598633923044,1620.4613582059303,1670.4151891170975,1710.2120655328267,1742.9855328395531,1770.596464057221
0.6,ESPN,0.5,0.5,0.5,0.5,0.5,0.5,960.0000000000014,1297.8978650035813,1459.3775181333615,1554.4598633923051,1620.4613582059312,1670.4151891170975,1710.212065532827,1742.9855328395536,1770.5964640572213
0.7,ESPN,0.5,0.5,0.5,0.5,0.5,0.5,960.0000000000002,1297.8978650035808,1459.3775181333613,1554.459863392305,1620.461358205931,1670.4151891170975,1710.212065532827,1742.9855328395531,1770.596464057221
0.8,ESPN,0.5,0.5,0.5,0.5,0.5,0.5,960.0000000000006,1297.897865003581,1459.3775181333613,1554.459863392305,1620.461358205931,1670.4151891170975,1710.212065532827,1742.9855328395531,1770.596464057221
0.9,ESPN,0.5,0.5,0.5,0.5,0.5,0.5,960.0000000000005,1297.8978650035808,1459.3775181333613,1554.459863392305,1620.461358205931,1670.4151891170975,1710.212065532827,1742.9855328395531,1770.596464057221
0.8,ESPN,0.5,0.5,0.5,0.5,0.5,0.5,960.0000000000006,1297.897865003581,1459.3775181333613,1554.459863392305,1620.461358205931,1670.4151891170975,1710.212065532827,1742.9855328395531,1770.596464057221
0.9,ESPN,0.5,0.5,0.5,0.5,0.5,0.5,960.0000000000005,1297.8978650035808,1459.3775181333613,1554.459863392305,1620.461358205931,1670.4151891170975,1710.212065532827,1742.9855328395531,1770.596464057221
1,ESPN,0.5,0.5,0.5,0.5,0.5,0.5,960.0000000000002,1297.8978650035808,1459.3775181333613,1554.459863392305,1620.461358205931,1670.4151891170975,1710.212065532827,1742.9855328395531,1770.596464057221
0.5,ESPN,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,959.9999999999994,1291.489893813591,1452.1766195916516,1547.1835932823922,1613.2501629498793,1663.3239747845312,1703.266452985245,1736.2058701361334,1763.999004763459
1,ESPN,0.5,0.5,0.5,0.5,0.5,0.5,960.0000000000002,1297.8978650035808,1459.3775181333613,1554.459863392305,1620.461358205931,1670.4151891170975,1710.212065532827,1742.9855328395531,1770.596464057221
0.5,ESPN,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,959.9999999999994,1291.489893813591,1452.1766195916516,1547.1835932823922,1613.2501629498793,1663.3239747845312,1703.266452985245,1736.2058701361334,1763.999004763459
0.6,ESPN,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,998.400000000001,1326.8058277535092,1482.8459202187555,1574.4581723422616,1637.9139575166482,1685.862099412057,1724.00245753115,1755.365613839779,1781.748468779946
0.7,ESPN,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1036.8000000000002,1362.0624017754678,1513.3143362037322,1601.457556767026,1662.253733268779,1708.0391391172,1744.3444118220227,1774.1002023472452,1799.0423767092402
0.8,ESPN,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1075.2000000000005,1397.257524241454,1543.569216422296,1628.1636497990962,1686.2480406772438,1729.8301001617249,1764.263528184803,1792.37684927558,1815.843273976055
0.7,ESPN,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1036.8000000000002,1362.0624017754678,1513.3143362037322,1601.457556767026,1662.253733268779,1708.0391391172,1744.3444118220227,1774.1002023472452,1799.0423767092402
0.8,ESPN,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1075.2000000000005,1397.257524241454,1543.569216422296,1628.1636497990962,1686.2480406772438,1729.8301001617249,1764.263528184803,1792.37684927558,1815.843273976055
0.9,ESPN,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1113.6000000000004,1432.3890643240295,1573.5965231261932,1654.556254541194,1709.872684731019,1751.2064314770942,1783.7266113852252,1810.1572615729497,1832.106628175038
1,ESPN,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1152.0000000000002,1467.4548561731683,1603.3806130685891,1680.612706002375,1733.100141673278,1772.1352090698315,1802.6949354394417,1827.395848063296,1847.7797022509287
0.5,ESPN,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,959.9999999999992,1271.4218028797789,1429.6032344499504,1524.3132739346208,1590.528363393007,1640.939162474246,1681.300142568928,1714.7176746674315,1743.0384756210049
1,ESPN,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.6000000000000001,1152.0000000000002,1467.4548561731683,1603.3806130685891,1680.612706002375,1733.100141673278,1772.1352090698315,1802.6949354394417,1827.395848063296,1847.7797022509287
0.5,ESPN,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,959.9999999999992,1271.4218028797789,1429.6032344499504,1524.3132739346208,1590.528363393007,1640.939162474246,1681.300142568928,1714.7176746674315,1743.0384756210049
0.6,ESPN,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,1036.8000000000009,1342.073956251127,1491.2316959970683,1579.2770314224654,1640.3600368918565,1686.5815928591203,1723.3958704390077,1753.7197602848755,1779.2783387788247
0.7,ESPN,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,1113.6,1412.4740828776546,1552.0205550439568,1633.097576885251,1688.846497535642,1730.7272404184296,1763.863915299547,1790.970246717486,1813.6462638725388
0.6,ESPN,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,1036.8000000000009,1342.073956251127,1491.2316959970683,1579.2770314224654,1640.3600368918565,1686.5815928591203,1723.3958704390077,1753.7197602848755,1779.2783387788247
0.7,ESPN,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,1113.6,1412.4740828776546,1552.0205550439568,1633.097576885251,1688.846497535642,1730.7272404184296,1763.863915299547,1790.970246717486,1813.6462638725388
0.8,ESPN,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,1190.4000000000003,1482.6043183354816,1611.8515770422568,1685.6082121259942,1735.7883654053066,1773.1452576582517,1802.438227693133,1826.165173662505,1845.7951271104344
0.9,ESPN,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,1267.2,1552.4462462623949,1670.5761972131595,1736.5953965319072,1780.9243263535418,1813.5240843699191,1838.7498351192528,1858.8688591869252,1875.2045171004509
1,ESPN,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,1344,1621.9810785672132,1728.004183738881,1785.7765944940409,1823.8962624704532,1851.4190145790672,1872.2475977607992,1888.3831528310268,1901.0302345456655
0.9,ESPN,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,1267.2,1552.4462462623949,1670.5761972131595,1736.5953965319072,1780.9243263535418,1813.5240843699191,1838.7498351192528,1858.8688591869252,1875.2045171004509
1,ESPN,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,1344,1621.9810785672132,1728.004183738881,1785.7765944940409,1823.8962624704532,1851.4190145790672,1872.2475977607992,1888.3831528310268,1901.0302345456655
0.5,ESPN,0.8,0.8,0.8,0.8,0.8,0.8,959.9999999999992,1234.3656886939189,1387.9475859757135,1481.8120343788228,1548.092331642817,1598.952767933803,1639.9414961650257,1674.083423636086,1703.211691064255
0.6,ESPN,0.8,0.8,0.8,0.8,0.8,0.8,1075.200000000001,1340.53535023186,1481.527285467655,1565.8644293267926,1624.7524341277726,1669.5564011254908,1705.4114251492133,1735.0970061335595,1760.2647279532457
0.7,ESPN,0.8,0.8,0.8,0.8,0.8,0.8,1190.4,1446.104839922452,1573.175613687404,1647.3018438099762,1698.3478732333492,1736.7603795498153,1767.214343262353,1792.1961664474388,1813.1666794370444
0.6,ESPN,0.8,0.8,0.8,0.8,0.8,0.8,1075.200000000001,1340.53535023186,1481.527285467655,1565.8644293267926,1624.7524341277726,1669.5564011254908,1705.4114251492133,1735.0970061335595,1760.2647279532457
0.7,ESPN,0.8,0.8,0.8,0.8,0.8,0.8,1190.4,1446.104839922452,1573.175613687404,1647.3018438099762,1698.3478732333492,1736.7603795498153,1767.214343262353,1792.1961664474388,1813.1666794370444
0.8,ESPN,0.8,0.8,0.8,0.8,0.8,0.8,1305.6000000000004,1551.0094066618522,1662.42788458953,1725.4841663685152,1768.1152544278598,1799.6999000981816,1824.3678612807455,1844.273378963565,1860.6794078179112
0.9,ESPN,0.8,0.8,0.8,0.8,0.8,0.8,1420.8000000000002,1655.181359357409,1748.5975365940772,1799.431114976485,1832.850052766998,1856.936112659852,1875.15519104542,1889.2823079540635,1900.2847916514456
0.8,ESPN,0.8,0.8,0.8,0.8,0.8,0.8,1305.6000000000004,1551.0094066618522,1662.42788458953,1725.4841663685152,1768.1152544278598,1799.6999000981816,1824.3678612807455,1844.273378963565,1860.6794078179112
0.9,ESPN,0.8,0.8,0.8,0.8,0.8,0.8,1420.8000000000002,1655.181359357409,1748.5975365940772,1799.431114976485,1832.850052766998,1856.936112659852,1875.15519104542,1889.2823079540635,1900.2847916514456
1,ESPN,0.8,0.8,0.8,0.8,0.8,0.8,1536.0000000000002,1758.5518749857,1830.6162263843012,1867.473053760919,1890.328253181551,1905.502635105062,1915.4285790006747,1919.9960883466956,1920
0.5,ESPN,0.9,0.9,0.9,0.9,0.9,0.9,959.9999999999994,1169.0721785876954,1315.8451273928863,1407.0294047245736,1472.894974401962,1523.9234548785678,1565.5242962320028,1600.4880277717084,1630.548384372414
0.6,ESPN,0.9,0.9,0.9,0.9,0.9,0.9,1113.6000000000008,1311.5376213246398,1443.892379161984,1523.7776715489963,1580.5067952490629,1624.0719373488903,1659.2877962139903,1688.6955535608245,1713.8558346154784
0.5,ESPN,0.9,0.9,0.9,0.9,0.9,0.9,959.9999999999994,1169.0721785876954,1315.8451273928863,1407.0294047245736,1472.894974401962,1523.9234548785678,1565.5242962320028,1600.4880277717084,1630.548384372414
0.6,ESPN,0.9,0.9,0.9,0.9,0.9,0.9,1113.6000000000008,1311.5376213246398,1443.892379161984,1523.7776715489963,1580.5067952490629,1624.0719373488903,1659.2877962139903,1688.6955535608245,1713.8558346154784
0.7,ESPN,0.9,0.9,0.9,0.9,0.9,0.9,1267.2,1452.974894208455,1568.6723463485037,1636.0099156891724,1682.8708317880105,1718.40910097104,1746.8253050429505,1770.3467036124164,1790.2992536364925
0.8,ESPN,0.9,0.9,0.9,0.9,0.9,0.9,1420.8000000000002,1593.2251540223265,1688.9326530817907,1742.063537120532,1778.0569957062123,1804.8198049106657,1825.8428063348451,1842.946472002786,1857.1929314670535
0.9,ESPN,0.9,0.9,0.9,0.9,0.9,0.9,1574.4,1732.1157332609855,1802.281301477631,1838.7571545133435,1862.2554870772888,1878.8896531042917,1891.2296059886403,1900.5223528777733,1907.4285070138033
0.8,ESPN,0.9,0.9,0.9,0.9,0.9,0.9,1420.8000000000002,1593.2251540223265,1688.9326530817907,1742.063537120532,1778.0569957062123,1804.8198049106657,1825.8428063348451,1842.946472002786,1857.1929314670535
0.9,ESPN,0.9,0.9,0.9,0.9,0.9,0.9,1574.4,1732.1157332609855,1802.281301477631,1838.7571545133435,1862.2554870772888,1878.8896531042917,1891.2296059886403,1900.5223528777733,1907.4285070138033
1,ESPN,0.9,0.9,0.9,0.9,0.9,0.9,1728,1869.4678953419957,1903.4461836056755,1917.2790270322953,1919.9999797267496,1920,1920,1920,1920
0.5,ESPN,1,1,1,1,1,1,959.9999999999994,959.9999999999994,959.9999999999994,959.9999999999994,959.9999999999994,959.9999999999994,959.9999999999994,959.9999999999994,959.9999999999994
1,ESPN,0.9,0.9,0.9,0.9,0.9,0.9,1728,1869.4678953419957,1903.4461836056755,1917.2790270322953,1919.9999797267496,1920,1920,1920,1920
0.5,ESPN,1,1,1,1,1,1,959.9999999999994,959.9999999999994,959.9999999999994,959.9999999999994,959.9999999999994,959.9999999999994,959.9999999999994,959.9999999999994,959.9999999999994
0.6,ESPN,1,1,1,1,1,1,1152.000000000001,1152.000000000001,1152.000000000001,1152.000000000001,1152.000000000001,1152.000000000001,1152.000000000001,1152.000000000001,1152.000000000001
0.7,ESPN,1,1,1,1,1,1,1343.9999999999998,1343.9999999999998,1343.9999999999998,1343.9999999999998,1343.9999999999998,1343.9999999999998,1343.9999999999998,1343.9999999999998,1343.9999999999998
0.8,ESPN,1,1,1,1,1,1,1536.0000000000002,1536.0000000000002,1536.0000000000002,1536.0000000000002,1536.0000000000002,1536.0000000000002,1536.0000000000002,1536.0000000000002,1536.0000000000002
0.7,ESPN,1,1,1,1,1,1,1343.9999999999998,1343.9999999999998,1343.9999999999998,1343.9999999999998,1343.9999999999998,1343.9999999999998,1343.9999999999998,1343.9999999999998,1343.9999999999998
0.8,ESPN,1,1,1,1,1,1,1536.0000000000002,1536.0000000000002,1536.0000000000002,1536.0000000000002,1536.0000000000002,1536.0000000000002,1536.0000000000002,1536.0000000000002,1536.0000000000002
0.9,ESPN,1,1,1,1,1,1,1728,1728,1728,1728,1728,1728,1728,1728,1728
1,ESPN,1,1,1,1,1,1,1920,1920,1920,1920,1920,1920,1920,1920,1920
