p,q,n,eMaxScore
0.65,0.9000000000000001,1000000,47.14029837476543
0.7,0.9000000000000001,1000000,50.14627532019352
0.75,0.9000000000000001,1000000,53.02113386744707
0.8,0.9000000000000001,1000000,55.682219450190665
0.8500000000000001,0.9000000000000001,1000000,57.98041025452715
0.9,0.9000000000000001,1000000,59.52338721867221
0.95,0.9000000000000001,1000000,59.292190298569565
0.5,0.95,1000000,34.64998903057368
0.55,0.95,1000000,37.79992971842088
0.6,0.95,1000000,40.94963487439969
0.65,0.95,1000000,44.09840864387903
0.7,0.95,1000000,47.24401182600623
0.75,0.95,1000000,50.380020679100255
0.8,0.95,1000000,53.48906664571985
0.8500000000000001,0.95,1000000,56.521176190698576
0.9,0.95,1000000,59.29219029856956
0.95,0.95,1000000,61.02395983382989
0.5,0.05,10000000,34.64999873903426
0.55,0.05,10000000,31.499999883687266
0.6,0.05,10000000,28.34999999227353
0.65,0.05,10000000,25.199999999659173
0.7,0.05,10000000,22.049999999991126
0.75,0.05,10000000,18.89999999999992
0.8,0.05,10000000,15.750000000000016
0.8500000000000001,0.05,10000000,12.600000000000012
0.9,0.05,10000000,9.450000000000061
0.95,0.05,10000000,6.300000000000049
0.5,0.1,10000000,37.799188586385256
0.55,0.1,10000000,34.64986151423717
0.6,0.1,10000000,31.499982419258775
0.65,0.1,10000000,28.349998454831308
0.7,0.1,10000000,25.19999991513586
0.75,0.1,10000000,22.0499999975059
0.8,0.1,10000000,18.89999999996955
0.8500000000000001,0.1,10000000,15.7499999999999
0.9,0.1,10000000,12.600000000000001
0.95,0.1,10000000,9.450000000000072
0.5,0.15000000000000002,10000000,40.92533487757513
0.55,0.15000000000000002,10000000,37.79368094009927
0.6,0.15000000000000002,10000000,34.64876369913294
0.65,0.15000000000000002,10000000,31.499827265295337
0.7,0.15000000000000002,10000000,28.349984322032157
0.75,0.15000000000000002,10000000,25.199999198284896
0.8,0.15000000000000002,10000000,22.04999998167877
0.8500000000000001,0.15000000000000002,10000000,18.89999999987719
0.9,0.15000000000000002,10000000,15.749999999999911
0.95,0.15000000000000002,10000000,12.600000000000069
0.5,0.2,10000000,43.899754382154114
0.55,0.2,10000000,40.88034992723895
0.6,0.2,10000000,37.781000975760584
0.65,0.2,10000000,34.64619068561121
0.7,0.2,10000000,31.49948690714153
0.75,0.2,10000000,28.349959378083874
0.8,0.2,10000000,25.199998476457804
0.8500000000000001,0.2,10000000,22.049999981678805
0.9,0.2,10000000,18.899999999969566
0.95,0.2,10000000,15.749999999999996
0.5,0.25,10000000,46.46572994983328
0.55,0.25,10000000,43.754165381918874
0.6,0.25,10000000,40.826844720919176
0.65,0.25,10000000,37.766778501435375
0.7,0.25,10000000,34.64377890595755
0.75,0.25,10000000,31.499288071907323
0.8,0.25,10000000,28.34995937808392
0.8500000000000001,0.25,10000000,25.199999198284875
0.9,0.25,10000000,22.04999999750587
0.95,0.25,10000000,18.89999999999992
0.5,0.3,10000000,48.42543184020511
0.55,0.3,10000000,46.20587479755924
0.6,0.3,10000000,43.639460177790966
0.65,0.3,10000000,40.790961810993736
0.7,0.3,10000000,37.76053433803958
0.75,0.3,10000000,34.64377890595737
0.8,0.3,10000000,31.499486907141492
0.8500000000000001,0.3,10000000,28.34998432203211
0.9,0.3,10000000,25.199999915135876
0.95,0.3,10000000,22.049999999991073
0.5,0.35000000000000003,10000000,49.77737790701205
0.55,0.35000000000000003,10000000,48.11868708865001
0.6,0.35000000000000003,10000000,46.060066303996486
0.65,0.35000000000000003,10000000,43.59635188091321
0.7,0.35000000000000003,10000000,40.79096181098754
0.75,0.35000000000000003,10000000,37.76677850143259
0.8,0.35000000000000003,10000000,34.64619068561055
0.8500000000000001,0.35000000000000003,10000000,31.499827265295284
0.9,0.35000000000000003,10000000,28.349998454831333
0.95,0.35000000000000003,10000000,25.19999999965914
0.5,0.4,10000000,50.637236890450275
0.55,0.4,10000000,49.51700853156447
0.6,0.4,10000000,48.01219481492146
0.65,0.4,10000000,46.060066303973215
0.7,0.4,10000000,43.63946017776045
0.75,0.4,10000000,40.82684472090328
0.8,0.4,10000000,37.781000975756605
0.8500000000000001,0.4,10000000,34.64876369913267
0.9,0.4,10000000,31.49998241925876
0.95,0.4,10000000,28.34999999227353
0.5,0.45,10000000,51.11406893097143
0.55,0.45,10000000,50.490283065872504
0.6,0.45,10000000,49.51700853164348
0.65,0.45,10000000,48.1186870886433
0.7,0.45,10000000,46.2058747975049
0.75,0.45,10000000,43.75416538188267
0.8,0.45,10000000,40.880349927229524
0.8500000000000001,0.45,10000000,37.79368094009875
0.9,0.45,10000000,34.64986151423718
0.95,0.45,10000000,31.499999883687288
0.5,0.5,10000000,51.26726365027846
0.55,0.5,10000000,51.11406893124815
0.6,0.5,10000000,50.6372368907216
0.65,0.5,10000000,49.777377907112104
0.7,0.5,10000000,48.425431840207935
0.75,0.5,10000000,46.465729949818716
0.8,0.5,10000000,43.89975438214937
0.8500000000000001,0.5,10000000,40.92533487757584
0.9,0.5,10000000,37.79918858638535
0.95,0.5,10000000,34.64999873903428
0.5,0.55,10000000,51.114068931248156
0.55,0.55,10000000,51.42499961719088
0.6,0.55,10000000,51.42386985650638
0.65,0.55,10000000,51.073680333627586
0.7,0.55,10000000,50.28118065940168
0.75,0.55,10000000,48.89100039823614
0.8,0.55,10000000,46.77564689762683
0.8500000000000001,0.55,10000000,44.0227043633816
0.9,0.55,10000000,40.94627218794667
0.95,0.55,10000000,37.79998955268065
0.5,0.6000000000000001,10000000,50.637236890721596
0.55,0.6000000000000001,10000000,51.42386985650638
0.6,0.6000000000000001,10000000,51.8963601169533
0.65,0.6000000000000001,10000000,52.03870057182657
0.7,0.6000000000000001,10000000,51.78489667123024
0.75,0.6000000000000001,10000000,50.987955600570515
0.8,0.6000000000000001,10000000,49.436957011139675
0.8500000000000001,0.6000000000000001,10000000,47.04775019606511
0.9,0.6000000000000001,10000000,44.08601610728403
0.95,0.6000000000000001,10000000,40.9499307729384
0.5,0.6500000000000001,10000000,49.77737790711211
0.55,0.6500000000000001,10000000,51.07368033362759
0.6,0.6500000000000001,10000000,52.03870057182656
0.65,0.6500000000000001,10000000,52.676213847728626
0.7,0.6500000000000001,10000000,52.94759309407996
0.75,0.6500000000000001,10000000,52.73840954754771
0.8,0.6500000000000001,10000000,51.81886700627294
0.8500000000000001,0.6500000000000001,10000000,49.943729468955475
0.9,0.6500000000000001,10000000,47.20575338162877
0.95,0.6500000000000001,10000000,44.09961947276409
0.5,0.7000000000000001,10000000,48.42543184020795
0.55,0.7000000000000001,10000000,50.28118065940168
0.6,0.7000000000000001,10000000,51.784896671230236
0.65,0.7000000000000001,10000000,52.94759309407994
0.7,0.7000000000000001,10000000,53.75356943045861
0.75,0.7000000000000001,10000000,54.12672375442723
0.8,0.7000000000000001,10000000,53.86740916597124
0.8500000000000001,0.7000000000000001,10000000,52.63771899484271
0.9,0.7000000000000001,10000000,50.278614228782196
0.95,0.7000000000000001,10000000,47.24820909860972
0.5,0.7500000000000001,10000000,46.46572994981873
0.55,0.7500000000000001,10000000,48.89100039823613
0.6,0.7500000000000001,10000000,50.98795560057054
0.65,0.7500000000000001,10000000,52.73840954754773
0.7,0.7500000000000001,10000000,54.1267237544272
0.75,0.7500000000000001,10000000,55.10495252358387
0.8,0.7500000000000001,10000000,55.52511024519788
0.8500000000000001,0.7500000000000001,10000000,55.04176386502244
0.9,0.7500000000000001,10000000,53.253787284516676
0.95,0.7500000000000001,10000000,50.39254807158619
0.5,0.8,10000000,43.89975438214936
0.55,0.8,10000000,46.77564689762687
0.6,0.8,10000000,49.43695701113965
0.65,0.8,10000000,51.81886700627294
0.7,0.8,10000000,53.86740916597124
0.75,0.8,10000000,55.52511024519789
0.8,0.8,10000000,56.678972867851506
0.8500000000000001,0.8,10000000,57.033461260818704
0.9,0.8,10000000,56.03795123627386
0.95,0.8,10000000,53.52133794262815
0.5,0.8500000000000001,10000000,40.925334877575835
0.55,0.8500000000000001,10000000,44.02270436338161
0.6,0.8500000000000001,10000000,47.047750196065095
0.65,0.8500000000000001,10000000,49.943729468955475
0.7,0.8500000000000001,10000000,52.63771899484269
0.75,0.8500000000000001,10000000,55.04176386502243
0.8,0.8500000000000001,10000000,57.033461260818704
0.8500000000000001,0.8500000000000001,10000000,58.36024716511504
0.9,0.8500000000000001,10000000,58.432460352659675
0.95,0.8500000000000001,10000000,56.5899347571559
0.5,0.9000000000000001,10000000,37.79918858638538
0.55,0.9000000000000001,10000000,40.94627218794665
0.6,0.9000000000000001,10000000,44.08601610728401
0.65,0.9000000000000001,10000000,47.20575338162875
0.7,0.9000000000000001,10000000,50.2786142287822
0.75,0.9000000000000001,10000000,53.253787284516676
0.8,0.9000000000000001,10000000,56.03795123627386
0.8500000000000001,0.9000000000000001,10000000,58.432460352659675
0.9,0.9000000000000001,10000000,59.911324868308036
0.95,0.9000000000000001,10000000,59.391813678334266
0.5,0.95,10000000,34.649998739034245
0.55,0.95,10000000,37.79998955268065
0.6,0.95,10000000,40.94993077293837
0.65,0.95,10000000,44.099619472764076
0.7,0.95,10000000,47.248209098609706
0.75,0.95,10000000,50.39254807158618
0.8,0.95,10000000,53.52133794262814
0.8500000000000001,0.95,10000000,56.589934757155916
0.9,0.95,10000000,59.391813678334245
0.95,0.95,10000000,61.06987742396973
0.5,0.05,100000000,34.6499998312967
0.55,0.05,100000000,31.499999987852014
0.6,0.05,100000000,28.349999999380305
0.65,0.05,100000000,25.199999999979443
0.7,0.05,100000000,22.04999999999963
0.75,0.05,100000000,18.900000000000027
0.8,0.05,100000000,15.750000000000016
0.8500000000000001,0.05,100000000,12.600000000000012
0.9,0.05,100000000,9.450000000000061
0.95,0.05,100000000,6.300000000000049
0.5,0.1,100000000,37.799811651247154
0.55,0.1,100000000,34.64997413238997
0.6,0.1,100000000,31.499997402983617
0.65,0.1,100000000,28.349999823223833
0.7,0.1,100000000,25.199999992675156
0.75,0.1,100000000,22.049999999843106
0.8,0.1,100000000,18.899999999998666
0.8500000000000001,0.1,100000000,15.749999999999995
0.9,0.1,100000000,12.600000000000001
0.95,0.1,100000000,9.450000000000072
0.5,0.15000000000000002,100000000,40.94166627446567
0.55,0.15000000000000002,100000000,37.79824428243409
0.6,0.15000000000000002,100000000,34.64972286280023
0.65,0.15000000000000002,100000000,31.499969430808907
0.7,0.15000000000000002,100000000,28.34999786594209
0.75,0.15000000000000002,100000000,25.199999918802718
0.8,0.15000000000000002,100000000,22.04999999868066
0.8500000000000001,0.15000000000000002,100000000,18.899999999994144
0.9,0.15000000000000002,100000000,15.750000000000007
0.95,0.15000000000000002,100000000,12.600000000000069
0.5,0.2,100000000,44.01020694559545
0.55,0.2,100000000,40.92376983639141
0.6,0.2,100000000,37.79411929528761
0.65,0.2,100000000,34.64905340886544
0.7,0.2,100000000,31.499900359406976
0.75,0.2,100000000,28.349994035463922
0.8,0.2,100000000,25.199999838154344
0.8500000000000001,0.2,100000000,22.049999998680683
0.9,0.2,100000000,18.899999999998684
0.95,0.2,100000000,15.749999999999996
0.5,0.25,100000000,46.81276510228559
0.55,0.25,100000000,43.93427391966298
0.6,0.25,100000000,40.90051047039329
0.65,0.25,100000000,37.7890941595483
0.7,0.25,100000000,34.6483790193462
0.75,0.25,100000000,31.49985767366973
0.8,0.25,100000000,28.349994035463958
0.8500000000000001,0.25,100000000,25.199999918802693
0.9,0.25,100000000,22.049999999843074
0.95,0.25,100000000,18.90000000000003
0.5,0.3,100000000,49.10246404805575
0.55,0.3,100000000,46.644877647314225
0.6,0.3,100000000,43.870992819814454
0.65,0.3,100000000,40.88410602693411
0.7,0.3,100000000,37.786798758581625
0.75,0.3,100000000,34.648379019344986
0.8,0.3,100000000,31.499900359406897
0.8500000000000001,0.3,100000000,28.349997865942047
0.9,0.3,100000000,25.199999992675167
0.95,0.3,100000000,22.049999999999567
0.5,0.35000000000000003,100000000,50.75642783599832
0.55,0.35000000000000003,100000000,48.87003488573531
0.6,0.35000000000000003,100000000,46.54760176384135
0.65,0.35000000000000003,100000000,43.84656081129316
0.7,0.35000000000000003,100000000,40.884106026907624
0.75,0.35000000000000003,100000000,37.789094159540845
0.8,0.35000000000000003,100000000,34.64905340886495
0.8500000000000001,0.35000000000000003,100000000,31.499969430808886
0.9,0.35000000000000003,100000000,28.349999823223865
0.95,0.35000000000000003,100000000,25.199999999979426
0.5,0.4,100000000,51.81970174720912
0.55,0.4,100000000,50.536917139215404
0.6,0.4,100000000,48.788139154723616
0.65,0.4,100000000,46.54760176391215
0.7,0.4,100000000,43.870992819771615
0.75,0.4,100000000,40.900510470374535
0.8,0.4,100000000,37.79411929528451
0.8500000000000001,0.4,100000000,34.64972286279995
0.9,0.4,100000000,31.499997402983585
0.95,0.4,100000000,28.349999999380305
0.5,0.45,100000000,52.40267397005968
0.55,0.45,100000000,51.68797991036334
0.6,0.45,100000000,50.53691714068342
0.65,0.45,100000000,48.87003488653362
0.7,0.45,100000000,46.644877647449626
0.75,0.45,100000000,43.93427391965523
0.8,0.45,100000000,40.92376983637851
0.8500000000000001,0.45,100000000,37.79824428243195
0.9,0.45,100000000,34.64997413238995
0.95,0.45,100000000,31.499999987852036
0.5,0.5,100000000,52.58782334944437
0.55,0.5,100000000,52.40267397369824
0.6,0.5,100000000,51.81970175120289
0.65,0.5,100000000,50.756427838137235
0.7,0.5,100000000,49.102464048833454
0.75,0.5,100000000,46.81276510245305
0.8,0.5,100000000,44.010206945563105
0.8500000000000001,0.5,100000000,40.9416662744553
0.9,0.5,100000000,37.79981165124706
0.95,0.5,100000000,34.64999983129671
0.5,0.55,100000000,52.40267397369825
0.55,0.55,100000000,52.734563973254104
0.6,0.55,100000000,52.6884897727494
0.65,0.55,100000000,52.2093509865907
0.7,0.55,100000000,51.17506908945376
0.75,0.55,100000000,49.444100723982636
0.8,0.55,100000000,47.00188893056876
0.8500000000000001,0.55,100000000,44.068791329876674
0.9,0.55,100000000,40.94894065347135
0.95,0.55,100000000,37.79999823252713
0.5,0.6000000000000001,100000000,51.81970175120288
0.55,0.6000000000000001,100000000,52.6884897727494
0.6,0.6000000000000001,100000000,53.173204382542544
0.65,0.6000000000000001,100000000,53.254064471724334
0.7,0.6000000000000001,100000000,52.83703368502944
0.75,0.6000000000000001,100000000,51.746267903197875
0.8,0.6000000000000001,100000000,49.82399817278731
0.8500000000000001,0.6000000000000001,100000000,47.15401901188395
0.9,0.6000000000000001,100000000,44.09519942489369
0.95,0.6000000000000001,100000000,40.949985337445085
0.5,0.6500000000000001,100000000,50.75642783813726
0.55,0.6500000000000001,100000000,52.20935098659071
0.6,0.6500000000000001,100000000,53.254064471724334
0.65,0.6500000000000001,100000000,53.896228294839915
0.7,0.6500000000000001,100000000,54.08311326187323
0.75,0.6500000000000001,100000000,53.66102863150572
0.8,0.6500000000000001,100000000,52.388279767209376
0.8500000000000001,0.6500000000000001,100000000,50.1495110715985
0.9,0.6500000000000001,100000000,47.23186956334729
0.95,0.6500000000000001,100000000,44.09989977554685
0.5,0.7000000000000001,100000000,49.10246404883347
0.55,0.7000000000000001,100000000,51.17506908945375
0.6,0.7000000000000001,100000000,52.837033685029425
0.65,0.7000000000000001,100000000,54.083113261873216
0.7,0.7000000000000001,100000000,54.887131944724985
0.75,0.7000000000000001,100000000,55.14277753442471
0.8,0.7000000000000001,100000000,54.60364969381068
0.8500000000000001,0.7000000000000001,100000000,52.97923698302234
0.9,0.7000000000000001,100000000,50.341248689968246
0.95,0.7000000000000001,100000000,47.249414174356396
0.5,0.7500000000000001,100000000,46.81276510245308
0.55,0.7500000000000001,100000000,49.44410072398262
0.6,0.7500000000000001,100000000,51.74626790319789
0.65,0.7500000000000001,100000000,53.66102863150575
0.7,0.7500000000000001,100000000,55.14277753442468
0.75,0.7500000000000001,100000000,56.11258104218284
0.8,0.7500000000000001,100000000,56.36770765356569
0.8500000000000001,0.7500000000000001,100000000,55.53241558571745
0.9,0.7500000000000001,100000000,53.381835405699206
0.95,0.7500000000000001,100000000,50.3969384661869
0.5,0.8,100000000,44.01020694556312
0.55,0.8,100000000,47.0018889305688
0.6,0.8,100000000,49.8239981727873
0.65,0.8,100000000,52.38827976720939
0.7,0.8,100000000,54.60364969381069
0.75,0.8,100000000,56.367707653565695
0.8,0.8,100000000,57.503781267618166
0.8500000000000001,0.8,100000000,57.63294176124134
0.9,0.8,100000000,56.25850212294049
0.95,0.8,100000000,53.5347003781141
0.5,0.8500000000000001,100000000,40.94166627445531
0.55,0.8500000000000001,100000000,44.06879132987669
0.6,0.8500000000000001,100000000,47.15401901188395
0.65,0.8500000000000001,100000000,50.14951107159851
0.7,0.8500000000000001,100000000,52.97923698302234
0.75,0.8500000000000001,100000000,55.53241558571743
0.8,0.8500000000000001,100000000,57.63294176124135
0.8500000000000001,0.8500000000000001,100000000,58.923433347616324
0.9,0.8500000000000001,100000000,58.72791252076124
0.95,0.8500000000000001,100000000,56.621048857430225
0.5,0.9000000000000001,100000000,37.79981165124709
0.55,0.9000000000000001,100000000,40.94894065347134
0.6,0.9000000000000001,100000000,44.09519942489368
0.65,0.9000000000000001,100000000,47.23186956334729
0.7,0.9000000000000001,100000000,50.34124868996823
0.75,0.9000000000000001,100000000,53.38183540569921
0.8,0.9000000000000001,100000000,56.25850212294048
0.8500000000000001,0.9000000000000001,100000000,58.72791252076124
0.9,0.9000000000000001,100000000,60.144660032192064
0.95,0.9000000000000001,100000000,59.4337927765438
0.5,0.95,100000000,34.64999983129667
0.55,0.95,100000000,37.799998232527116
0.6,0.95,100000000,40.949985337445064
0.65,0.95,100000000,44.099899775546845
0.7,0.95,100000000,47.249414174356374
0.75,0.95,100000000,50.396938466186896
0.8,0.95,100000000,53.5347003781141
0.8500000000000001,0.95,100000000,56.621048857430225
0.9,0.95,100000000,59.43379277654378
0.95,0.95,100000000,61.08309600697976
