"","Team 1","Team 2","Team 3","Team 4","Team 5","Team 6","Team 7","Team 8","Team 9","Team 10","Team 11","Team 12","Team 13","Team 14","Team 15","Team 16","Team 17","Team 18","Team 19","Team 20","Team 21","Team 22","Team 23","Team 24","Team 25","Team 26","Team 27","Team 28","Team 29","Team 30","Team 31","Team 32","Team 33","Team 34","Team 35","Team 36","Team 37","Team 38","Team 39","Team 40","Team 41","Team 42","Team 43","Team 44","Team 45","Team 46","Team 47","Team 48","Team 49","Team 50","Team 51","Team 52","Team 53","Team 54","Team 55","Team 56","Team 57","Team 58","Team 59","Team 60","Team 61","Team 62","Team 63","Team 64"
"Team 26",0.103680021102086,0.223551127112128,0.226609790767705,0.235962369666173,0.25880491983597,0.27248653016408,0.283039584607762,0.290210712988756,0.297488142014438,0.30116604143836,0.304869678508364,0.31235293627053,0.31235293627053,0.351198076568959,0.387947346179522,0.387947346179522,0.40472811321052,0.408960023162912,0.434614757290448,0.456270788889786,0.469349625150681,0.478093423314057,0.478093423314057,0.478093423314057,0.495615990332992,NA,0.508767345316614,0.521906576685943,0.530650374849319,0.530650374849319,0.535015564135271,0.552416173270057,0.565385242709552,0.569689346700944,0.573982943656275,0.591039976837089,0.599489679894874,0.599489679894874,0.603692781445366,0.603692781445366,0.60788062523125,0.616208318827642,0.624468411326286,0.628571789550168,0.632656706118119,0.652787250614182,0.664613714902145,0.680064663900276,0.68764706372947,0.724023242339543,0.757656086677248,0.788388110077109,0.797031930748983,0.847945303381115,0.850192584176861,0.850192584176861,0.852412432375012,0.865164918778215,0.867197561916499,0.869204195382661,0.873140209811403,0.897938363704932,0.904189828566757,0.908651513856778
"Team 27",0.100465681990245,0.217522371591402,0.220521976074957,0.229697923278398,0.252134163124236,0.265589489261102,0.275976757660457,0.283039584607762,0.290210712988756,0.293836272474856,0.297488142014437,0.304869678508364,0.304869678508364,0.343248720777581,0.379652918827716,0.379652918827716,0.396307218554634,0.400510320105126,0.426017056343725,0.447583826729943,0.46062460404089,0.469349625150681,0.469349625150681,0.469349625150681,0.486850666654144,0.491232654683386,NA,0.513149333345856,0.521906576685943,0.521906576685943,0.526280490582238,0.543729211110214,0.556748021742081,0.561071257232768,0.565385242709552,0.582536145966068,0.591039976837088,0.591039976837088,0.59527188678948,0.59527188678948,0.599489679894874,0.60788062523125,0.616208318827642,0.620347081172284,0.624468411326286,0.644795743238257,0.656751279222418,0.67238589349945,0.680064663900276,0.716960415392238,0.751158166249855,0.782477628408598,0.791298966963393,0.843367809854579,0.845670430291288,0.845670430291288,0.847945303381115,0.861020845310897,0.863106075618657,0.865164918778214,0.869204195382661,0.894678941489563,0.90110806460006,0.905698293976442
"Team 28",0.0958101714332435,0.208701033036607,0.211611889922891,0.220521976074957,0.242343913322752,0.255455238222343,0.265589489261102,0.27248653016408,0.279494515890284,0.283039584607762,0.286611731671111,0.293836272474856,0.293836272474856,0.331488712325829,0.367343293881882,0.367343293881882,0.383791681172358,0.387947346179522,0.413205467045852,0.434614757290448,0.447583826729943,0.456270788889786,0.456270788889786,0.456270788889786,0.473719509417762,0.478093423314057,0.486850666654144,NA,0.508767345316614,0.508767345316614,0.513149333345856,0.530650374849319,0.543729211110214,0.548076354043533,0.552416173270057,0.569689346700944,0.578265414297993,0.578265414297993,0.582536145966068,0.582536145966068,0.586794532954148,0.59527188678948,0.603692781445366,0.60788062523125,0.612052653820478,0.632656706118119,0.644795743238257,0.660693574954032,0.668511287674171,0.706163727525144,0.74119508016403,0.773390209232295,0.782477628408598,0.836291987543728,0.83867873107546,0.83867873107546,0.841037291849521,0.85460501213005,0.856770491870843,0.858909044119229,0.863106075618657,0.889617705414856,0.896319978897914,0.901108064600061
"Team 29",0.0928145524686061,0.202968069251017,0.205819763663149,0.214552337940858,0.235962369666173,0.248841833750145,0.25880491983597,0.265589489261102,0.27248653016408,0.275976757660457,0.279494515890283,0.286611731671111,0.286611731671111,0.323762855674886,0.359230833278541,0.359230833278541,0.375531588673714,0.379652918827716,0.40472811321052,0.426017056343725,0.438928742767232,0.447583826729943,0.447583826729943,0.447583826729943,0.464984435864729,0.469349625150681,0.478093423314057,0.491232654683386,NA,0.5,0.504384009667008,0.521906576685943,0.535015564135271,0.53937539595911,0.543729211110214,0.561071257232768,0.569689346700943,0.569689346700943,0.573982943656275,0.573982943656275,0.578265414297993,0.586794532954148,0.59527188678948,0.599489679894874,0.603692781445366,0.624468411326286,0.636722661531609,0.652787250614182,0.660693574954032,0.69883395856164,0.734410510738898,0.767184529115446,0.776448872887872,0.83143341947032,0.833876926670378,0.833876926670378,0.836291987543728,0.850192584176861,0.852412432375012,0.85460501213005,0.858909044119229,0.88612625481783,0.893015030183548,0.897938363704932
"Team 30",0.0928145524686061,0.202968069251017,0.205819763663149,0.214552337940858,0.235962369666173,0.248841833750145,0.25880491983597,0.265589489261102,0.27248653016408,0.275976757660457,0.279494515890283,0.286611731671111,0.286611731671111,0.323762855674886,0.359230833278541,0.359230833278541,0.375531588673714,0.379652918827716,0.40472811321052,0.426017056343725,0.438928742767232,0.447583826729943,0.447583826729943,0.447583826729943,0.464984435864729,0.469349625150681,0.478093423314057,0.491232654683386,0.5,NA,0.504384009667008,0.521906576685943,0.535015564135271,0.53937539595911,0.543729211110214,0.561071257232768,0.569689346700943,0.569689346700943,0.573982943656275,0.573982943656275,0.578265414297993,0.586794532954148,0.59527188678948,0.599489679894874,0.603692781445366,0.624468411326286,0.636722661531609,0.652787250614182,0.660693574954032,0.69883395856164,0.734410510738898,0.767184529115446,0.776448872887872,0.83143341947032,0.833876926670378,0.833876926670378,0.836291987543728,0.850192584176861,0.852412432375012,0.85460501213005,0.858909044119229,0.88612625481783,0.893015030183548,0.897938363704932
"Team 31",0.0913484861432223,0.200145928503932,0.202968069251017,0.211611889922891,0.232815470884554,0.245578378146458,0.255455238222343,0.262183057475977,0.269024041813856,0.27248653016408,0.275976757660457,0.283039584607762,0.283039584607762,0.319935336099724,0.355204256761744,0.355204256761744,0.371428210449832,0.375531588673715,0.400510320105126,0.421734585702007,0.434614757290448,0.443251978257919,0.443251978257919,0.443251978257919,0.460624604040891,0.464984435864729,0.473719509417762,0.486850666654144,0.495615990332992,0.495615990332992,NA,0.517529300980118,0.530650374849319,0.535015564135272,0.53937539595911,0.556748021742082,0.565385242709552,0.565385242709552,0.569689346700944,0.569689346700944,0.573982943656275,0.582536145966068,0.591039976837089,0.59527188678948,0.599489679894874,0.620347081172284,0.632656706118119,0.648801923431041,0.656751279222418,0.695130321491636,0.730975958186144,0.764037630333827,0.773390209232295,0.828961342752704,0.83143341947032,0.83143341947032,0.833876926670378,0.847945303381115,0.850192584176861,0.852412432375012,0.856770491870843,0.884344691072263,0.891328024603755,0.896319978897914
"Team 32",0.0856906001844087,0.189152180874808,0.191856488125111,0.200145928503931,0.220521976074957,0.232815470884554,0.242343913322752,0.248841833750145,0.255455238222343,0.25880491983597,0.262183057475976,0.269024041813856,0.269024041813856,0.304869678508364,0.339306425045968,0.339306425045968,0.355204256761743,0.359230833278541,0.383791681172358,0.40472811321052,0.417463854033932,0.426017056343725,0.426017056343725,0.426017056343725,0.443251978257919,0.447583826729943,0.456270788889786,0.469349625150681,0.478093423314057,0.478093423314057,0.482470699019882,NA,0.513149333345856,0.517529300980118,0.521906576685943,0.53937539595911,0.548076354043532,0.548076354043532,0.552416173270057,0.552416173270057,0.556748021742081,0.565385242709552,0.573982943656275,0.578265414297993,0.582536145966068,0.603692781445366,0.616208318827642,0.632656706118118,0.640769166721459,0.680064663900276,0.716960415392238,0.751158166249855,0.760861454616459,0.818785090714342,0.821372554631641,0.821372554631641,0.82393101815232,0.83867873107546,0.841037291849521,0.843367809854579,0.847945303381115,0.87697454305347,0.884344691072263,0.889617705414856
"Team 33",0.0816576042823364,0.181214909285658,0.183831464856735,0.191856488125111,0.211611889922891,0.223551127112128,0.232815470884554,0.239138545383541,0.245578378146458,0.248841833750145,0.252134163124236,0.25880491983597,0.25880491983597,0.293836272474856,0.32761410650055,0.32761410650055,0.343248720777581,0.347212749385819,0.371428210449832,0.39211937476875,0.40472811321052,0.413205467045852,0.413205467045852,0.413205467045852,0.430310653299057,0.434614757290448,0.443251978257919,0.456270788889786,0.464984435864729,0.464984435864729,0.469349625150681,0.486850666654144,NA,0.504384009667009,0.508767345316614,0.526280490582239,0.535015564135271,0.535015564135271,0.53937539595911,0.53937539595911,0.543729211110214,0.552416173270057,0.561071257232768,0.565385242709552,0.569689346700944,0.591039976837089,0.603692781445366,0.620347081172284,0.628571789550168,0.668511287674171,0.706163727525144,0.74119508016403,0.751158166249855,0.810847819125192,0.813522803644245,0.813522803644245,0.816168535143265,0.83143341947032,0.833876926670378,0.836291987543728,0.841037291849521,0.871185012581787,0.878854084691975,0.884344691072263
"Team 34",0.0803521598859756,0.178627445368359,0.181214909285658,0.189152180874808,0.208701033036607,0.220521976074957,0.229697923278398,0.235962369666173,0.242343913322752,0.245578378146458,0.248841833750145,0.255455238222342,0.255455238222342,0.290210712988756,0.323762855674886,0.323762855674886,0.339306425045968,0.343248720777581,0.367343293881881,0.387947346179522,0.400510320105126,0.408960023162911,0.408960023162911,0.408960023162911,0.426017056343725,0.430310653299056,0.438928742767232,0.451923645956467,0.46062460404089,0.46062460404089,0.464984435864728,0.482470699019882,0.495615990332991,NA,0.504384009667008,0.521906576685943,0.530650374849319,0.530650374849319,0.535015564135271,0.535015564135271,0.539375395959109,0.548076354043532,0.556748021742081,0.561071257232767,0.565385242709552,0.586794532954148,0.599489679894874,0.616208318827641,0.624468411326285,0.664613714902144,0.702511857985562,0.737816942524023,0.747865836875764,0.808143511874889,0.810847819125192,0.810847819125192,0.813522803644245,0.828961342752704,0.83143341947032,0.833876926670378,0.83867873107546,0.869204195382661,0.87697454305347,0.882538949305954
"Team 35",0.0790657885597916,0.17606898184768,0.178627445368359,0.186477196355755,0.205819763663149,0.217522371591402,0.226609790767705,0.232815470884554,0.239138545383541,0.242343913322752,0.245578378146458,0.252134163124236,0.252134163124236,0.286611731671111,0.319935336099724,0.319935336099724,0.335386285097855,0.339306425045968,0.363277338468391,0.383791681172358,0.396307218554634,0.40472811321052,0.40472811321052,0.40472811321052,0.421734585702007,0.426017056343725,0.434614757290448,0.447583826729943,0.456270788889786,0.456270788889786,0.46062460404089,0.478093423314057,0.491232654683386,0.495615990332992,NA,0.517529300980118,0.526280490582238,0.526280490582238,0.530650374849319,0.530650374849319,0.535015564135271,0.543729211110214,0.552416173270057,0.556748021742081,0.561071257232768,0.582536145966068,0.59527188678948,0.612052653820477,0.620347081172284,0.660693574954032,0.69883395856164,0.734410510738898,0.744544761777657,0.805409819761281,0.808143511874889,0.808143511874889,0.810847819125192,0.826460579317389,0.828961342752704,0.83143341947032,0.836291987543728,0.867197561916499,0.875069986100834,0.880708817306505
"Team 36",0.0741066157979104,0.166123073329622,0.16856658052968,0.17606898184768,0.194590180238719,0.205819763663149,0.214552337940858,0.220521976074957,0.226609790767705,0.229697923278398,0.232815470884553,0.239138545383541,0.239138545383541,0.272486530164079,0.304869678508364,0.304869678508364,0.319935336099723,0.323762855674886,0.347212749385818,0.367343293881881,0.379652918827716,0.387947346179522,0.387947346179522,0.387947346179522,0.40472811321052,0.408960023162911,0.417463854033932,0.430310653299056,0.438928742767232,0.438928742767232,0.443251978257919,0.46062460404089,0.473719509417761,0.478093423314057,0.482470699019882,NA,0.508767345316613,0.508767345316613,0.513149333345856,0.513149333345856,0.517529300980117,0.526280490582238,0.535015564135271,0.539375395959109,0.543729211110214,0.565385242709552,0.578265414297993,0.59527188678948,0.603692781445365,0.644795743238256,0.683868087848614,0.720505484109716,0.730975958186144,0.79418023633685,0.797031930748983,0.797031930748983,0.799854071496068,0.816168535143265,0.818785090714342,0.82137255463164,0.826460579317388,0.858909044119229,0.867197561916499,0.873140209811403
"Team 37",0.0717357471899554,0.16132126892454,0.163708012456272,0.171038657247296,0.189152180874808,0.200145928503932,0.208701033036607,0.214552337940859,0.220521976074958,0.223551127112128,0.226609790767705,0.232815470884554,0.232815470884554,0.265589489261102,0.297488142014438,0.297488142014438,0.31235293627053,0.316131912151386,0.339306425045968,0.359230833278541,0.371428210449832,0.379652918827716,0.379652918827716,0.379652918827716,0.396307218554635,0.400510320105126,0.408960023162912,0.421734585702007,0.430310653299057,0.430310653299057,0.434614757290448,0.451923645956468,0.464984435864729,0.469349625150681,0.473719509417762,0.491232654683387,NA,0.5,0.504384009667009,0.504384009667009,0.508767345316614,0.517529300980118,0.526280490582239,0.530650374849319,0.535015564135272,0.556748021742082,0.569689346700944,0.586794532954148,0.59527188678948,0.636722661531609,0.676237144325114,0.713388268328888,0.724023242339543,0.788388110077109,0.791298966963393,0.791298966963393,0.794180236336851,0.810847819125192,0.813522803644245,0.816168535143265,0.821372554631641,0.85460501213005,0.863106075618657,0.869204195382662
"Team 38",0.0717357471899554,0.16132126892454,0.163708012456272,0.171038657247296,0.189152180874808,0.200145928503932,0.208701033036607,0.214552337940859,0.220521976074958,0.223551127112128,0.226609790767705,0.232815470884554,0.232815470884554,0.265589489261102,0.297488142014438,0.297488142014438,0.31235293627053,0.316131912151386,0.339306425045968,0.359230833278541,0.371428210449832,0.379652918827716,0.379652918827716,0.379652918827716,0.396307218554635,0.400510320105126,0.408960023162912,0.421734585702007,0.430310653299057,0.430310653299057,0.434614757290448,0.451923645956468,0.464984435864729,0.469349625150681,0.473719509417762,0.491232654683387,0.5,NA,0.504384009667009,0.504384009667009,0.508767345316614,0.517529300980118,0.526280490582239,0.530650374849319,0.535015564135272,0.556748021742082,0.569689346700944,0.586794532954148,0.59527188678948,0.636722661531609,0.676237144325114,0.713388268328888,0.724023242339543,0.788388110077109,0.791298966963393,0.791298966963393,0.794180236336851,0.810847819125192,0.813522803644245,0.816168535143265,0.821372554631641,0.85460501213005,0.863106075618657,0.869204195382662
"Team 39",0.0705767313903558,0.158962708150479,0.16132126892454,0.16856658052968,0.186477196355755,0.197353311570973,0.205819763663149,0.211611889922891,0.217522371591402,0.220521976074957,0.223551127112128,0.229697923278398,0.229697923278398,0.262183057475976,0.293836272474856,0.293836272474856,0.30859874891241,0.31235293627053,0.335386285097855,0.355204256761743,0.367343293881881,0.375531588673714,0.375531588673714,0.375531588673714,0.39211937476875,0.396307218554634,0.40472811321052,0.417463854033932,0.426017056343725,0.426017056343725,0.430310653299056,0.447583826729943,0.46062460404089,0.464984435864729,0.469349625150681,0.486850666654144,0.495615990332991,0.495615990332991,NA,0.5,0.504384009667008,0.513149333345856,0.521906576685943,0.526280490582238,0.530650374849319,0.552416173270057,0.565385242709552,0.582536145966067,0.591039976837088,0.632656706118118,0.67238589349945,0.709789287011244,0.720505484109716,0.785447662059141,0.788388110077109,0.788388110077109,0.791298966963393,0.808143511874889,0.810847819125192,0.813522803644245,0.818785090714342,0.852412432375012,0.861020845310896,0.867197561916499
"Team 40",0.0705767313903558,0.158962708150479,0.16132126892454,0.16856658052968,0.186477196355755,0.197353311570973,0.205819763663149,0.211611889922891,0.217522371591402,0.220521976074957,0.223551127112128,0.229697923278398,0.229697923278398,0.262183057475976,0.293836272474856,0.293836272474856,0.30859874891241,0.31235293627053,0.335386285097855,0.355204256761743,0.367343293881881,0.375531588673714,0.375531588673714,0.375531588673714,0.39211937476875,0.396307218554634,0.40472811321052,0.417463854033932,0.426017056343725,0.426017056343725,0.430310653299056,0.447583826729943,0.46062460404089,0.464984435864729,0.469349625150681,0.486850666654144,0.495615990332991,0.495615990332991,0.5,NA,0.504384009667008,0.513149333345856,0.521906576685943,0.526280490582238,0.530650374849319,0.552416173270057,0.565385242709552,0.582536145966067,0.591039976837088,0.632656706118118,0.67238589349945,0.709789287011244,0.720505484109716,0.785447662059141,0.788388110077109,0.788388110077109,0.791298966963393,0.808143511874889,0.810847819125192,0.813522803644245,0.818785090714342,0.852412432375012,0.861020845310896,0.867197561916499
"Team 41",0.0694350407912091,0.156632190145421,0.158962708150479,0.166123073329622,0.183831464856735,0.194590180238719,0.202968069251017,0.208701033036607,0.214552337940859,0.217522371591402,0.220521976074957,0.226609790767705,0.226609790767705,0.25880491983597,0.290210712988756,0.290210712988756,0.304869678508364,0.30859874891241,0.331488712325829,0.351198076568959,0.363277338468391,0.371428210449832,0.371428210449832,0.371428210449832,0.387947346179522,0.39211937476875,0.400510320105126,0.413205467045852,0.421734585702007,0.421734585702007,0.426017056343725,0.443251978257919,0.456270788889786,0.460624604040891,0.464984435864729,0.482470699019883,0.491232654683386,0.491232654683386,0.495615990332992,0.495615990332992,NA,0.508767345316614,0.517529300980118,0.521906576685943,0.526280490582239,0.548076354043533,0.561071257232768,0.578265414297993,0.586794532954148,0.628571789550168,0.668511287674171,0.706163727525144,0.716960415392238,0.782477628408598,0.785447662059142,0.785447662059142,0.788388110077109,0.805409819761281,0.808143511874889,0.810847819125192,0.816168535143265,0.850192584176861,0.858909044119229,0.865164918778215
"Team 42",0.06720278058674,0.152054696618885,0.154329569708712,0.16132126892454,0.178627445368359,0.189152180874808,0.197353311570973,0.202968069251017,0.208701033036607,0.211611889922891,0.214552337940858,0.220521976074957,0.220521976074957,0.252134163124236,0.283039584607762,0.283039584607762,0.297488142014437,0.30116604143836,0.323762855674886,0.343248720777581,0.355204256761743,0.363277338468391,0.363277338468391,0.363277338468391,0.379652918827716,0.383791681172358,0.39211937476875,0.40472811321052,0.413205467045852,0.413205467045852,0.417463854033932,0.434614757290448,0.447583826729943,0.451923645956468,0.456270788889786,0.473719509417762,0.482470699019882,0.482470699019882,0.486850666654144,0.486850666654144,0.491232654683386,NA,0.508767345316614,0.513149333345856,0.517529300980118,0.53937539595911,0.552416173270057,0.569689346700943,0.578265414297993,0.620347081172284,0.660693574954032,0.69883395856164,0.709789287011244,0.776448872887872,0.779478023925043,0.779478023925043,0.782477628408598,0.799854071496069,0.802646688429027,0.805409819761281,0.810847819125192,0.845670430291288,0.85460501213005,0.861020845310897
"Team 43",0.0650372694509025,0.147587567624988,0.149807415823139,0.156632190145421,0.173539420682611,0.183831464856735,0.191856488125111,0.197353311570973,0.202968069251017,0.205819763663149,0.208701033036607,0.214552337940858,0.214552337940858,0.245578378146458,0.275976757660457,0.275976757660457,0.290210712988756,0.293836272474856,0.316131912151386,0.335386285097855,0.347212749385818,0.355204256761743,0.355204256761743,0.355204256761743,0.371428210449832,0.375531588673714,0.383791681172358,0.396307218554634,0.40472811321052,0.40472811321052,0.408960023162911,0.426017056343725,0.438928742767232,0.443251978257919,0.447583826729943,0.464984435864729,0.473719509417761,0.473719509417761,0.478093423314057,0.478093423314057,0.482470699019882,0.491232654683386,NA,0.504384009667008,0.508767345316614,0.530650374849319,0.543729211110214,0.561071257232767,0.569689346700943,0.612052653820477,0.652787250614182,0.69140125108759,0.702511857985562,0.770302076721601,0.773390209232295,0.773390209232295,0.776448872887872,0.794180236336851,0.797031930748983,0.799854071496068,0.805409819761281,0.841037291849521,0.850192584176861,0.856770491870843
"Team 44",0.0639790199519579,0.14539498786995,0.147587567624988,0.154329569708712,0.171038657247296,0.181214909285658,0.189152180874808,0.194590180238719,0.200145928503932,0.202968069251017,0.205819763663149,0.211611889922891,0.211611889922891,0.242343913322752,0.27248653016408,0.27248653016408,0.286611731671111,0.290210712988756,0.31235293627053,0.331488712325829,0.343248720777581,0.351198076568959,0.351198076568959,0.351198076568959,0.367343293881882,0.371428210449832,0.379652918827716,0.39211937476875,0.400510320105126,0.400510320105126,0.40472811321052,0.421734585702007,0.434614757290448,0.438928742767233,0.443251978257919,0.460624604040891,0.469349625150681,0.469349625150681,0.473719509417762,0.473719509417762,0.478093423314057,0.486850666654144,0.495615990332992,NA,0.504384009667009,0.526280490582239,0.53937539595911,0.556748021742081,0.565385242709552,0.60788062523125,0.648801923431041,0.68764706372947,0.69883395856164,0.767184529115446,0.770302076721602,0.770302076721602,0.773390209232295,0.791298966963393,0.794180236336851,0.797031930748983,0.802646688429027,0.83867873107546,0.847945303381115,0.85460501213005
"Team 45",0.0629368305782777,0.143229508129157,0.14539498786995,0.152054696618885,0.16856658052968,0.178627445368359,0.186477196355755,0.191856488125111,0.197353311570973,0.200145928503931,0.202968069251017,0.208701033036607,0.208701033036607,0.239138545383541,0.269024041813856,0.269024041813856,0.283039584607762,0.286611731671111,0.30859874891241,0.32761410650055,0.339306425045968,0.347212749385818,0.347212749385818,0.347212749385818,0.363277338468391,0.367343293881881,0.375531588673714,0.387947346179522,0.396307218554634,0.396307218554634,0.400510320105126,0.417463854033932,0.430310653299056,0.434614757290448,0.438928742767232,0.456270788889786,0.464984435864728,0.464984435864728,0.469349625150681,0.469349625150681,0.473719509417761,0.482470699019882,0.491232654683386,0.495615990332991,NA,0.521906576685943,0.535015564135271,0.552416173270056,0.561071257232767,0.603692781445365,0.644795743238256,0.683868087848614,0.695130321491635,0.764037630333826,0.767184529115446,0.767184529115446,0.770302076721601,0.788388110077109,0.791298966963393,0.79418023633685,0.799854071496068,0.836291987543728,0.845670430291287,0.852412432375012
"Team 46",0.0579596186821554,0.132802438083501,0.134835081221785,0.141090955880771,0.156632190145421,0.166123073329622,0.173539420682611,0.178627445368359,0.183831464856735,0.186477196355755,0.189152180874808,0.194590180238719,0.194590180238719,0.223551127112128,0.252134163124236,0.252134163124236,0.265589489261101,0.269024041813856,0.290210712988756,0.30859874891241,0.319935336099723,0.32761410650055,0.32761410650055,0.32761410650055,0.343248720777581,0.347212749385818,0.355204256761743,0.367343293881881,0.375531588673714,0.375531588673714,0.379652918827716,0.396307218554634,0.408960023162911,0.413205467045852,0.417463854033932,0.434614757290448,0.443251978257919,0.443251978257919,0.447583826729943,0.447583826729943,0.451923645956467,0.46062460404089,0.469349625150681,0.473719509417761,0.478093423314057,NA,0.513149333345856,0.530650374849319,0.539375395959109,0.582536145966067,0.624468411326285,0.664613714902144,0.676237144325114,0.747865836875764,0.751158166249855,0.751158166249855,0.754421621853542,0.773390209232295,0.776448872887872,0.779478023925042,0.785447662059141,0.82393101815232,0.833876926670378,0.841037291849521
"Team 47",0.055153041754054,0.126859790188597,0.128814987418213,0.134835081221785,0.149807415823139,0.158962708150479,0.166123073329622,0.171038657247296,0.17606898184768,0.178627445368359,0.181214909285658,0.186477196355755,0.186477196355755,0.214552337940858,0.242343913322752,0.242343913322752,0.255455238222342,0.25880491983597,0.279494515890283,0.297488142014437,0.30859874891241,0.316131912151386,0.316131912151386,0.316131912151386,0.331488712325829,0.335386285097855,0.343248720777581,0.355204256761743,0.363277338468391,0.363277338468391,0.367343293881881,0.383791681172358,0.396307218554634,0.400510320105126,0.40472811321052,0.421734585702007,0.430310653299056,0.430310653299056,0.434614757290448,0.434614757290448,0.438928742767232,0.447583826729943,0.456270788889786,0.46062460404089,0.464984435864729,0.486850666654144,NA,0.517529300980117,0.526280490582238,0.569689346700943,0.612052653820477,0.652787250614182,0.664613714902144,0.737816942524023,0.74119508016403,0.74119508016403,0.744544761777657,0.764037630333827,0.767184529115446,0.770302076721601,0.776448872887872,0.816168535143265,0.826460579317388,0.833876926670378
"Team 48",0.0516096739480271,0.119291182693495,0.121145915308025,0.126859790188597,0.141090955880771,0.149807415823139,0.156632190145421,0.16132126892454,0.166123073329622,0.16856658052968,0.171038657247296,0.17606898184768,0.17606898184768,0.202968069251017,0.229697923278399,0.229697923278399,0.242343913322752,0.245578378146458,0.265589489261102,0.283039584607762,0.293836272474856,0.30116604143836,0.30116604143836,0.30116604143836,0.316131912151386,0.319935336099724,0.32761410650055,0.339306425045968,0.347212749385819,0.347212749385819,0.351198076568959,0.367343293881882,0.379652918827716,0.383791681172359,0.387947346179522,0.40472811321052,0.413205467045852,0.413205467045852,0.417463854033933,0.417463854033933,0.421734585702007,0.430310653299057,0.438928742767233,0.443251978257919,0.447583826729944,0.469349625150681,0.482470699019883,NA,0.508767345316614,0.552416173270057,0.59527188678948,0.636722661531609,0.648801923431041,0.724023242339543,0.727513469835921,0.727513469835921,0.730975958186144,0.751158166249855,0.754421621853542,0.757656086677248,0.764037630333827,0.805409819761281,0.816168535143265,0.82393101815232
"Team 49",0.0499197378210494,0.115655308927737,0.117461050694046,0.12302545694653,0.136893924381343,0.14539498786995,0.152054696618885,0.156632190145421,0.16132126892454,0.163708012456272,0.166123073329622,0.171038657247296,0.171038657247296,0.197353311570973,0.223551127112128,0.223551127112128,0.235962369666173,0.239138545383541,0.25880491983597,0.275976757660457,0.286611731671111,0.293836272474856,0.293836272474856,0.293836272474856,0.30859874891241,0.31235293627053,0.319935336099724,0.331488712325829,0.339306425045968,0.339306425045968,0.343248720777581,0.359230833278541,0.371428210449832,0.375531588673715,0.379652918827716,0.396307218554635,0.40472811321052,0.40472811321052,0.408960023162912,0.408960023162912,0.413205467045852,0.421734585702007,0.430310653299057,0.434614757290448,0.438928742767233,0.460624604040891,0.473719509417762,0.491232654683386,NA,0.543729211110214,0.586794532954148,0.628571789550168,0.640769166721459,0.716960415392238,0.720505484109717,0.720505484109717,0.724023242339543,0.744544761777658,0.747865836875764,0.751158166249855,0.757656086677248,0.799854071496069,0.810847819125192,0.818785090714342
"Team 50",0.0422292687531119,0.0988919353999396,0.100465681990245,0.105321058510437,0.117461050694046,0.124930013899166,0.130795804617339,0.134835081221786,0.138979154689104,0.141090955880771,0.143229508129157,0.147587567624988,0.147587567624988,0.171038657247296,0.194590180238719,0.194590180238719,0.205819763663149,0.208701033036607,0.226609790767705,0.242343913322752,0.252134163124236,0.25880491983597,0.25880491983597,0.25880491983597,0.27248653016408,0.275976757660457,0.283039584607762,0.293836272474856,0.30116604143836,0.30116604143836,0.304869678508364,0.319935336099724,0.331488712325829,0.335386285097856,0.339306425045968,0.355204256761744,0.363277338468391,0.363277338468391,0.367343293881882,0.367343293881882,0.371428210449832,0.379652918827716,0.387947346179522,0.39211937476875,0.396307218554635,0.417463854033933,0.430310653299057,0.447583826729943,0.456270788889786,NA,0.543729211110214,0.586794532954148,0.599489679894874,0.680064663900276,0.683868087848614,0.683868087848614,0.68764706372947,0.709789287011244,0.713388268328888,0.716960415392238,0.724023242339543,0.770302076721602,0.782477628408598,0.791298966963393
"Team 51",0.0356790753317417,0.0843266014378325,0.0856906001844087,0.0899032823542998,0.100465681990245,0.106984969816452,0.112116145553974,0.115655308927737,0.119291182693495,0.121145915308025,0.12302545694653,0.126859790188597,0.126859790188597,0.147587567624988,0.16856658052968,0.16856658052968,0.178627445368359,0.181214909285658,0.197353311570973,0.211611889922891,0.220521976074957,0.226609790767705,0.226609790767705,0.226609790767705,0.239138545383541,0.242343913322752,0.248841833750145,0.25880491983597,0.265589489261102,0.265589489261102,0.269024041813856,0.283039584607762,0.293836272474856,0.297488142014438,0.30116604143836,0.316131912151386,0.323762855674886,0.323762855674886,0.32761410650055,0.32761410650055,0.331488712325829,0.339306425045968,0.347212749385819,0.351198076568959,0.355204256761744,0.375531588673715,0.387947346179522,0.40472811321052,0.413205467045852,0.456270788889786,NA,0.543729211110214,0.556748021742081,0.640769166721459,0.644795743238257,0.644795743238257,0.648801923431041,0.67238589349945,0.676237144325114,0.680064663900276,0.68764706372947,0.737816942524024,0.751158166249855,0.760861454616459
